IrrigationID,CropID,IrrigationDate,Method,WaterLitres
14596,4866,2024/08/11 00:00:00,Center Pivot,203;45
14597,4866,2024/08/25 00:00:00,Sprinkler,299;38
14598,4866,2024/09/08 00:00:00,Sprinkler,274;07
14599,4867,2023/04/15 00:00:00,Drip,288;69
14600,4867,2023/04/29 00:00:00,Drip,202;00
14601,4867,2023/05/13 00:00:00,Sprinkler,202;85
14602,4868,2023/02/17 00:00:00,Drip,218;78
14603,4868,2023/03/03 00:00:00,Sprinkler,117;45
14604,4868,2023/03/17 00:00:00,Sprinkler,205;14
14605,4869,2024/10/06 00:00:00,Drip,196;09
14606,4869,2024/10/20 00:00:00,Sprinkler,284;28
14607,4869,2024/11/03 00:00:00,Center Pivot,258;69
14608,4870,2024/02/25 00:00:00,Drip,243;78
14609,4870,2024/03/10 00:00:00,Center Pivot,221;20
14610,4870,2024/03/24 00:00:00,Center Pivot,233;40
14611,4871,2024/09/22 00:00:00,Drip,168;36
14612,4871,2024/10/06 00:00:00,Sprinkler,280;25
14613,4871,2024/10/20 00:00:00,Sprinkler,104;88
14614,4872,2023/03/22 00:00:00,Drip,281;07
14615,4872,2023/04/05 00:00:00,Center Pivot,118;67
14616,4872,2023/04/19 00:00:00,Drip,101;02
14617,4873,2023/07/01 00:00:00,Sprinkler,204;45
14618,4873,2023/07/15 00:00:00,Drip,209;02
14619,4873,2023/07/29 00:00:00,Sprinkler,274;82
14620,4874,2024/03/01 00:00:00,Drip,200;09
14621,4874,2024/03/15 00:00:00,Drip,191;14
14622,4874,2024/03/29 00:00:00,Drip,160;74
14623,4875,2023/08/17 00:00:00,Center Pivot,278;09
14624,4875,2023/08/31 00:00:00,Sprinkler,222;95
14625,4875,2023/09/14 00:00:00,Center Pivot,262;07
14626,4876,2023/11/26 00:00:00,Center Pivot,184;98
14627,4876,2023/12/10 00:00:00,Center Pivot,190;60
14628,4876,2023/12/24 00:00:00,Drip,153;83
14629,4877,2024/05/17 00:00:00,Drip,172;04
14630,4877,2024/05/31 00:00:00,Drip,188;87
14631,4877,2024/06/14 00:00:00,Center Pivot,189;98
14632,4878,2024/11/21 00:00:00,Sprinkler,282;33
14633,4878,2024/12/05 00:00:00,Drip,207;37
14634,4878,2024/12/19 00:00:00,Sprinkler,167;22
14635,4879,2024/10/03 00:00:00,Sprinkler,216;20
14636,4879,2024/10/17 00:00:00,Drip,104;09
14637,4879,2024/10/31 00:00:00,Sprinkler,198;04
14638,4880,2024/03/20 00:00:00,Sprinkler,247;54
14639,4880,2024/04/03 00:00:00,Drip,128;52
14640,4880,2024/04/17 00:00:00,Drip,205;01
14641,4881,2024/02/27 00:00:00,Sprinkler,206;77
14642,4881,2024/03/12 00:00:00,Drip,116;63
14643,4881,2024/03/26 00:00:00,Drip,253;45
14644,4882,2024/05/19 00:00:00,Drip,296;53
14645,4882,2024/06/02 00:00:00,Drip,293;51
14646,4882,2024/06/16 00:00:00,Sprinkler,135;41
14647,4883,2024/11/23 00:00:00,Center Pivot,263;47
14648,4883,2024/12/07 00:00:00,Sprinkler,254;53
14649,4883,2024/12/21 00:00:00,Center Pivot,152;82
14650,4884,2023/11/10 00:00:00,Drip,158;57
14651,4884,2023/11/24 00:00:00,Sprinkler,164;56
14652,4884,2023/12/08 00:00:00,Drip,157;95
14653,4885,2023/11/04 00:00:00,Sprinkler,291;07
14654,4885,2023/11/18 00:00:00,Drip,192;52
14655,4885,2023/12/02 00:00:00,Drip,215;77
14656,4886,2024/10/26 00:00:00,Drip,285;07
14657,4886,2024/11/09 00:00:00,Drip,230;66
14658,4886,2024/11/23 00:00:00,Drip,180;98
14659,4887,2023/05/18 00:00:00,Sprinkler,209;82
14660,4887,2023/06/01 00:00:00,Center Pivot,204;22
14661,4887,2023/06/15 00:00:00,Sprinkler,200;62
14662,4888,2023/11/11 00:00:00,Drip,217;83
14663,4888,2023/11/25 00:00:00,Drip,100;91
14664,4888,2023/12/09 00:00:00,Drip,205;38
14665,4889,2023/08/22 00:00:00,Center Pivot,234;36
14666,4889,2023/09/05 00:00:00,Center Pivot,280;39
14667,4889,2023/09/19 00:00:00,Drip,255;74
14668,4890,2024/07/06 00:00:00,Drip,108;54
14669,4890,2024/07/20 00:00:00,Sprinkler,248;96
14670,4890,2024/08/03 00:00:00,Sprinkler,132;43
14671,4891,2023/12/05 00:00:00,Center Pivot,217;93
14672,4891,2023/12/19 00:00:00,Center Pivot,225;36
14673,4891,2024/01/02 00:00:00,Center Pivot,210;37
14674,4892,2023/09/08 00:00:00,Center Pivot,108;48
14675,4892,2023/09/22 00:00:00,Center Pivot,131;37
14676,4892,2023/10/06 00:00:00,Sprinkler,154;87
14677,4893,2023/09/23 00:00:00,Sprinkler,198;86
14678,4893,2023/10/07 00:00:00,Center Pivot,280;32
14679,4893,2023/10/21 00:00:00,Drip,193;77
14680,4894,2023/02/06 00:00:00,Drip,224;83
14681,4894,2023/02/20 00:00:00,Sprinkler,210;74
14682,4894,2023/03/06 00:00:00,Sprinkler,167;34
14683,4895,2024/06/26 00:00:00,Sprinkler,140;24
14684,4895,2024/07/10 00:00:00,Center Pivot,201;99
14685,4895,2024/07/24 00:00:00,Sprinkler,107;24
14686,4896,2024/03/10 00:00:00,Center Pivot,234;11
14687,4896,2024/03/24 00:00:00,Drip,226;39
14688,4896,2024/04/07 00:00:00,Center Pivot,278;99
14689,4897,2024/06/12 00:00:00,Sprinkler,200;72
14690,4897,2024/06/26 00:00:00,Center Pivot,210;40
14691,4897,2024/07/10 00:00:00,Drip,156;46
14692,4898,2024/05/16 00:00:00,Center Pivot,254;31
14693,4898,2024/05/30 00:00:00,Drip,227;98
14694,4898,2024/06/13 00:00:00,Sprinkler,226;59
14695,4899,2024/12/06 00:00:00,Center Pivot,143;76
14696,4899,2024/12/20 00:00:00,Center Pivot,101;39
14697,4899,2025/01/03 00:00:00,Sprinkler,266;05
14698,4900,2023/05/09 00:00:00,Sprinkler,126;59
14699,4900,2023/05/23 00:00:00,Drip,227;49
14700,4900,2023/06/06 00:00:00,Center Pivot,232;65
14701,4901,2024/06/17 00:00:00,Center Pivot,175;68
14702,4901,2024/07/01 00:00:00,Sprinkler,240;46
14703,4901,2024/07/15 00:00:00,Drip,237;35
14704,4902,2024/10/02 00:00:00,Drip,267;62
14705,4902,2024/10/16 00:00:00,Sprinkler,282;66
14706,4902,2024/10/30 00:00:00,Sprinkler,237;77
14707,4903,2023/05/19 00:00:00,Center Pivot,226;78
14708,4903,2023/06/02 00:00:00,Sprinkler,169;67
14709,4903,2023/06/16 00:00:00,Center Pivot,252;52
14710,4904,2023/02/18 00:00:00,Drip,104;95
14711,4904,2023/03/04 00:00:00,Center Pivot,133;04
14712,4904,2023/03/18 00:00:00,Sprinkler,162;83
14713,4905,2023/02/01 00:00:00,Drip,284;42
14714,4905,2023/02/15 00:00:00,Drip,152;89
14715,4905,2023/03/01 00:00:00,Drip,240;30
14716,4906,2024/12/11 00:00:00,Center Pivot,278;30
14717,4906,2024/12/25 00:00:00,Sprinkler,112;29
14718,4906,2025/01/08 00:00:00,Center Pivot,247;55
14719,4907,2023/02/16 00:00:00,Center Pivot,117;22
14720,4907,2023/03/02 00:00:00,Sprinkler,225;56
14721,4907,2023/03/16 00:00:00,Sprinkler,218;77
14722,4908,2024/08/06 00:00:00,Center Pivot,111;43
14723,4908,2024/08/20 00:00:00,Center Pivot,132;29
14724,4908,2024/09/03 00:00:00,Drip,284;99
14725,4909,2023/12/13 00:00:00,Drip,136;63
14726,4909,2023/12/27 00:00:00,Sprinkler,158;57
14727,4909,2024/01/10 00:00:00,Sprinkler,287;49
14728,4910,2024/01/14 00:00:00,Center Pivot,217;70
14729,4910,2024/01/28 00:00:00,Center Pivot,139;07
14730,4910,2024/02/11 00:00:00,Sprinkler,161;15
14731,4911,2023/04/16 00:00:00,Sprinkler,283;05
14732,4911,2023/04/30 00:00:00,Center Pivot,291;66
14733,4911,2023/05/14 00:00:00,Drip,196;22
14734,4912,2024/01/01 00:00:00,Drip,236;54
14735,4912,2024/01/15 00:00:00,Center Pivot,254;04
14736,4912,2024/01/29 00:00:00,Sprinkler,235;84
14737,4913,2024/11/17 00:00:00,Drip,178;88
14738,4913,2024/12/01 00:00:00,Sprinkler,135;08
14739,4913,2024/12/15 00:00:00,Drip,196;47
14740,4914,2023/12/13 00:00:00,Sprinkler,104;89
14741,4914,2023/12/27 00:00:00,Sprinkler,137;36
14742,4914,2024/01/10 00:00:00,Center Pivot,283;46
14743,4915,2023/01/03 00:00:00,Sprinkler,209;32
14744,4915,2023/01/17 00:00:00,Drip,220;78
14745,4915,2023/01/31 00:00:00,Drip,141;97
14746,4916,2023/08/11 00:00:00,Center Pivot,215;49
14747,4916,2023/08/25 00:00:00,Sprinkler,147;60
14748,4916,2023/09/08 00:00:00,Drip,208;99
14749,4917,2024/06/26 00:00:00,Center Pivot,102;96
14750,4917,2024/07/10 00:00:00,Center Pivot,173;00
14751,4917,2024/07/24 00:00:00,Drip,216;02
14752,4918,2023/11/21 00:00:00,Drip,210;41
14753,4918,2023/12/05 00:00:00,Sprinkler,237;70
14754,4918,2023/12/19 00:00:00,Drip,144;17
14755,4919,2023/02/10 00:00:00,Sprinkler,243;71
14756,4919,2023/02/24 00:00:00,Sprinkler,171;32
14757,4919,2023/03/10 00:00:00,Center Pivot,198;39
14758,4920,2023/12/23 00:00:00,Sprinkler,177;64
14759,4920,2024/01/06 00:00:00,Center Pivot,264;07
14760,4920,2024/01/20 00:00:00,Sprinkler,205;45
14761,4921,2023/03/24 00:00:00,Drip,208;71
14762,4921,2023/04/07 00:00:00,Sprinkler,225;15
14763,4921,2023/04/21 00:00:00,Center Pivot,299;62
14764,4922,2023/07/12 00:00:00,Drip,296;17
14765,4922,2023/07/26 00:00:00,Sprinkler,103;92
14766,4922,2023/08/09 00:00:00,Drip,135;45
14767,4923,2023/04/09 00:00:00,Sprinkler,120;60
14768,4923,2023/04/23 00:00:00,Drip,115;83
14769,4923,2023/05/07 00:00:00,Drip,178;02
14770,4924,2023/01/20 00:00:00,Drip,229;07
14771,4924,2023/02/03 00:00:00,Sprinkler,111;08
14772,4924,2023/02/17 00:00:00,Drip,189;77
14773,4925,2024/02/04 00:00:00,Center Pivot,208;45
14774,4925,2024/02/18 00:00:00,Center Pivot,115;55
14775,4925,2024/03/03 00:00:00,Sprinkler,232;91
14776,4926,2024/11/17 00:00:00,Sprinkler,107;16
14777,4926,2024/12/01 00:00:00,Sprinkler,191;21
14778,4926,2024/12/15 00:00:00,Drip,194;09
14779,4927,2024/12/16 00:00:00,Drip,192;71
14780,4927,2024/12/30 00:00:00,Center Pivot,221;89
14781,4927,2025/01/13 00:00:00,Sprinkler,118;63
14782,4928,2024/07/10 00:00:00,Center Pivot,170;66
14783,4928,2024/07/24 00:00:00,Sprinkler,143;83
14784,4928,2024/08/07 00:00:00,Center Pivot,224;87
14785,4929,2023/02/11 00:00:00,Sprinkler,213;46
14786,4929,2023/02/25 00:00:00,Drip,216;60
14787,4929,2023/03/11 00:00:00,Sprinkler,295;81
14788,4930,2023/04/04 00:00:00,Drip,129;89
14789,4930,2023/04/18 00:00:00,Drip,113;28
14790,4930,2023/05/02 00:00:00,Center Pivot,165;83
14791,4931,2023/09/18 00:00:00,Drip,106;35
14792,4931,2023/10/02 00:00:00,Sprinkler,235;41
14793,4931,2023/10/16 00:00:00,Sprinkler,156;68
14794,4932,2023/02/02 00:00:00,Center Pivot,108;59
14795,4932,2023/02/16 00:00:00,Center Pivot,208;00
14796,4932,2023/03/02 00:00:00,Drip,226;78
14797,4933,2024/10/09 00:00:00,Center Pivot,240;05
14798,4933,2024/10/23 00:00:00,Drip,175;89
14799,4933,2024/11/06 00:00:00,Drip,275;54
14800,4934,2024/03/12 00:00:00,Drip,218;85
14801,4934,2024/03/26 00:00:00,Center Pivot,145;15
14802,4934,2024/04/09 00:00:00,Sprinkler,104;85
14803,4935,2024/06/23 00:00:00,Sprinkler,297;77
14804,4935,2024/07/07 00:00:00,Sprinkler,182;26
14805,4935,2024/07/21 00:00:00,Sprinkler,102;15
14806,4936,2024/09/02 00:00:00,Drip,299;68
14807,4936,2024/09/16 00:00:00,Sprinkler,170;31
14808,4936,2024/09/30 00:00:00,Sprinkler,209;44
14809,4937,2024/04/18 00:00:00,Center Pivot,140;43
14810,4937,2024/05/02 00:00:00,Center Pivot,123;18
14811,4937,2024/05/16 00:00:00,Sprinkler,262;92
14812,4938,2024/10/02 00:00:00,Center Pivot,288;29
14813,4938,2024/10/16 00:00:00,Sprinkler,231;37
14814,4938,2024/10/30 00:00:00,Center Pivot,262;08
14815,4939,2023/03/10 00:00:00,Center Pivot,235;04
14816,4939,2023/03/24 00:00:00,Center Pivot,186;97
14817,4939,2023/04/07 00:00:00,Drip,143;61
14818,4940,2024/03/07 00:00:00,Sprinkler,284;45
14819,4940,2024/03/21 00:00:00,Sprinkler,173;01
14820,4940,2024/04/04 00:00:00,Drip,191;78
14821,4941,2023/04/25 00:00:00,Center Pivot,175;11
14822,4941,2023/05/09 00:00:00,Sprinkler,286;42
14823,4941,2023/05/23 00:00:00,Sprinkler,103;19
14824,4942,2024/10/13 00:00:00,Center Pivot,171;57
14825,4942,2024/10/27 00:00:00,Drip,203;84
14826,4942,2024/11/10 00:00:00,Center Pivot,294;81
14827,4943,2024/10/08 00:00:00,Center Pivot,286;72
14828,4943,2024/10/22 00:00:00,Drip,274;01
14829,4943,2024/11/05 00:00:00,Sprinkler,230;97
14830,4944,2023/09/14 00:00:00,Sprinkler,243;39
14831,4944,2023/09/28 00:00:00,Drip,242;95
14832,4944,2023/10/12 00:00:00,Sprinkler,245;24
14833,4945,2023/05/20 00:00:00,Drip,244;62
14834,4945,2023/06/03 00:00:00,Center Pivot,186;63
14835,4945,2023/06/17 00:00:00,Center Pivot,207;85
14836,4946,2024/02/24 00:00:00,Drip,167;76
14837,4946,2024/03/09 00:00:00,Center Pivot,189;33
14838,4946,2024/03/23 00:00:00,Sprinkler,111;34
14839,4947,2023/11/07 00:00:00,Drip,249;89
14840,4947,2023/11/21 00:00:00,Sprinkler,207;40
14841,4947,2023/12/05 00:00:00,Center Pivot,203;15
14842,4948,2023/12/08 00:00:00,Sprinkler,178;70
14843,4948,2023/12/22 00:00:00,Center Pivot,299;84
14844,4948,2024/01/05 00:00:00,Sprinkler,116;66
14845,4949,2024/06/04 00:00:00,Drip,254;88
14846,4949,2024/06/18 00:00:00,Sprinkler,256;13
14847,4949,2024/07/02 00:00:00,Center Pivot,217;26
14848,4950,2023/09/08 00:00:00,Sprinkler,108;70
14849,4950,2023/09/22 00:00:00,Center Pivot,283;07
14850,4950,2023/10/06 00:00:00,Center Pivot,231;80
14851,4951,2024/05/21 00:00:00,Drip,209;91
14852,4951,2024/06/04 00:00:00,Sprinkler,239;90
14853,4951,2024/06/18 00:00:00,Sprinkler,167;35
14854,4952,2024/04/25 00:00:00,Drip,205;11
14855,4952,2024/05/09 00:00:00,Sprinkler,121;06
14856,4952,2024/05/23 00:00:00,Center Pivot,258;95
14857,4953,2023/06/26 00:00:00,Drip,286;85
14858,4953,2023/07/10 00:00:00,Drip,219;91
14859,4953,2023/07/24 00:00:00,Drip,121;03
14860,4954,2024/09/07 00:00:00,Center Pivot,107;66
14861,4954,2024/09/21 00:00:00,Drip,279;64
14862,4954,2024/10/05 00:00:00,Sprinkler,286;54
14863,4955,2023/12/19 00:00:00,Drip,166;22
14864,4955,2024/01/02 00:00:00,Sprinkler,162;51
14865,4955,2024/01/16 00:00:00,Drip,162;83
14866,4956,2024/07/24 00:00:00,Drip,151;55
14867,4956,2024/08/07 00:00:00,Center Pivot,280;07
14868,4956,2024/08/21 00:00:00,Sprinkler,124;92
14869,4957,2023/03/16 00:00:00,Center Pivot,274;43
14870,4957,2023/03/30 00:00:00,Center Pivot,232;59
14871,4957,2023/04/13 00:00:00,Center Pivot,287;42
14872,4958,2023/04/12 00:00:00,Sprinkler,290;15
14873,4958,2023/04/26 00:00:00,Drip,216;65
14874,4958,2023/05/10 00:00:00,Center Pivot,291;90
14875,4959,2024/07/25 00:00:00,Sprinkler,248;80
14876,4959,2024/08/08 00:00:00,Center Pivot,254;36
14877,4959,2024/08/22 00:00:00,Drip,271;26
14878,4960,2023/03/11 00:00:00,Sprinkler,127;26
14879,4960,2023/03/25 00:00:00,Drip,243;61
14880,4960,2023/04/08 00:00:00,Sprinkler,115;26
14881,4961,2024/01/12 00:00:00,Center Pivot,252;52
14882,4961,2024/01/26 00:00:00,Sprinkler,152;35
14883,4961,2024/02/09 00:00:00,Center Pivot,187;84
14884,4962,2024/08/26 00:00:00,Center Pivot,139;03
14885,4962,2024/09/09 00:00:00,Sprinkler,283;63
14886,4962,2024/09/23 00:00:00,Center Pivot,154;19
14887,4963,2024/04/20 00:00:00,Drip,112;72
14888,4963,2024/05/04 00:00:00,Drip,164;66
14889,4963,2024/05/18 00:00:00,Sprinkler,185;26
14890,4964,2024/12/16 00:00:00,Center Pivot,215;59
14891,4964,2024/12/30 00:00:00,Sprinkler,197;10
14892,4964,2025/01/13 00:00:00,Center Pivot,171;81
14893,4965,2024/03/14 00:00:00,Sprinkler,181;60
14894,4965,2024/03/28 00:00:00,Drip,299;71
14895,4965,2024/04/11 00:00:00,Sprinkler,173;25
14896,4966,2023/01/11 00:00:00,Center Pivot,129;39
14897,4966,2023/01/25 00:00:00,Sprinkler,281;95
14898,4966,2023/02/08 00:00:00,Center Pivot,132;29
14899,4967,2024/12/27 00:00:00,Sprinkler,149;12
14900,4967,2025/01/10 00:00:00,Drip,227;65
14901,4967,2025/01/24 00:00:00,Sprinkler,198;00
14902,4968,2024/08/08 00:00:00,Sprinkler,225;07
14903,4968,2024/08/22 00:00:00,Drip,225;89
14904,4968,2024/09/05 00:00:00,Sprinkler,125;05
14905,4969,2023/10/16 00:00:00,Center Pivot,115;05
14906,4969,2023/10/30 00:00:00,Center Pivot,249;23
14907,4969,2023/11/13 00:00:00,Center Pivot,292;06
14908,4970,2023/06/26 00:00:00,Sprinkler,181;23
14909,4970,2023/07/10 00:00:00,Center Pivot,112;69
14910,4970,2023/07/24 00:00:00,Center Pivot,203;51
14911,4971,2023/05/11 00:00:00,Sprinkler,288;26
14912,4971,2023/05/25 00:00:00,Center Pivot,113;09
14913,4971,2023/06/08 00:00:00,Center Pivot,217;53
14914,4972,2024/08/05 00:00:00,Center Pivot,141;86
14915,4972,2024/08/19 00:00:00,Drip,290;57
14916,4972,2024/09/02 00:00:00,Center Pivot,129;04
14917,4973,2024/03/27 00:00:00,Sprinkler,143;40
14918,4973,2024/04/10 00:00:00,Center Pivot,131;20
14919,4973,2024/04/24 00:00:00,Center Pivot,128;74
14920,4974,2023/10/02 00:00:00,Sprinkler,256;86
14921,4974,2023/10/16 00:00:00,Center Pivot,288;74
14922,4974,2023/10/30 00:00:00,Drip,185;31
14923,4975,2023/01/02 00:00:00,Sprinkler,141;19
14924,4975,2023/01/16 00:00:00,Drip,174;71
14925,4975,2023/01/30 00:00:00,Sprinkler,173;02
14926,4976,2023/11/02 00:00:00,Drip,190;24
14927,4976,2023/11/16 00:00:00,Sprinkler,201;54
14928,4976,2023/11/30 00:00:00,Drip,240;41
14929,4977,2023/05/26 00:00:00,Center Pivot,192;46
14930,4977,2023/06/09 00:00:00,Sprinkler,184;36
14931,4977,2023/06/23 00:00:00,Center Pivot,188;68
14932,4978,2023/12/04 00:00:00,Center Pivot,257;84
14933,4978,2023/12/18 00:00:00,Drip,220;05
14934,4978,2024/01/01 00:00:00,Sprinkler,229;16
14935,4979,2024/05/13 00:00:00,Drip,154;87
14936,4979,2024/05/27 00:00:00,Sprinkler,269;97
14937,4979,2024/06/10 00:00:00,Center Pivot,112;74
14938,4980,2024/02/17 00:00:00,Center Pivot,185;32
14939,4980,2024/03/02 00:00:00,Center Pivot,153;37
14940,4980,2024/03/16 00:00:00,Sprinkler,252;01
14941,4981,2023/11/15 00:00:00,Drip,212;71
14942,4981,2023/11/29 00:00:00,Center Pivot,285;45
14943,4981,2023/12/13 00:00:00,Center Pivot,171;49
14944,4982,2023/02/23 00:00:00,Center Pivot,278;67
14945,4982,2023/03/09 00:00:00,Center Pivot,146;51
14946,4982,2023/03/23 00:00:00,Sprinkler,199;09
14947,4983,2023/12/10 00:00:00,Sprinkler,285;56
14948,4983,2023/12/24 00:00:00,Drip,162;37
14949,4983,2024/01/07 00:00:00,Drip,193;48
14950,4984,2024/08/01 00:00:00,Drip,104;11
14951,4984,2024/08/15 00:00:00,Center Pivot,227;66
14952,4984,2024/08/29 00:00:00,Sprinkler,141;02
14953,4985,2023/05/21 00:00:00,Center Pivot,163;60
14954,4985,2023/06/04 00:00:00,Center Pivot,166;78
14955,4985,2023/06/18 00:00:00,Center Pivot,268;27
14956,4986,2023/07/18 00:00:00,Drip,205;95
14957,4986,2023/08/01 00:00:00,Drip,279;85
14958,4986,2023/08/15 00:00:00,Drip,125;76
14959,4987,2023/08/16 00:00:00,Center Pivot,281;12
14960,4987,2023/08/30 00:00:00,Drip,281;83
14961,4987,2023/09/13 00:00:00,Center Pivot,190;35
14962,4988,2023/03/25 00:00:00,Center Pivot,258;64
14963,4988,2023/04/08 00:00:00,Center Pivot,290;60
14964,4988,2023/04/22 00:00:00,Sprinkler,257;20
14965,4989,2023/07/04 00:00:00,Center Pivot,190;08
14966,4989,2023/07/18 00:00:00,Drip,143;48
14967,4989,2023/08/01 00:00:00,Drip,184;82
14968,4990,2024/01/06 00:00:00,Center Pivot,233;04
14969,4990,2024/01/20 00:00:00,Drip,204;96
14970,4990,2024/02/03 00:00:00,Drip,193;39
14971,4991,2023/09/18 00:00:00,Sprinkler,182;75
14972,4991,2023/10/02 00:00:00,Drip,121;54
14973,4991,2023/10/16 00:00:00,Drip,265;92
14974,4992,2024/06/19 00:00:00,Sprinkler,217;02
14975,4992,2024/07/03 00:00:00,Center Pivot,292;63
14976,4992,2024/07/17 00:00:00,Sprinkler,141;04
14977,4993,2023/11/08 00:00:00,Sprinkler,150;16
14978,4993,2023/11/22 00:00:00,Drip,181;82
14979,4993,2023/12/06 00:00:00,Center Pivot,210;92
14980,4994,2023/07/03 00:00:00,Drip,292;73
14981,4994,2023/07/17 00:00:00,Center Pivot,290;28
14982,4994,2023/07/31 00:00:00,Sprinkler,159;00
14983,4995,2024/05/12 00:00:00,Sprinkler,259;98
14984,4995,2024/05/26 00:00:00,Sprinkler,218;70
14985,4995,2024/06/09 00:00:00,Drip,190;62
14986,4996,2024/03/19 00:00:00,Center Pivot,137;74
14987,4996,2024/04/02 00:00:00,Center Pivot,207;45
14988,4996,2024/04/16 00:00:00,Drip,187;78
14989,4997,2023/06/09 00:00:00,Drip,217;81
14990,4997,2023/06/23 00:00:00,Sprinkler,117;07
14991,4997,2023/07/07 00:00:00,Sprinkler,256;08
14992,4998,2023/12/06 00:00:00,Center Pivot,101;72
14993,4998,2023/12/20 00:00:00,Center Pivot,122;12
14994,4998,2024/01/03 00:00:00,Center Pivot,271;22
14995,4999,2023/07/02 00:00:00,Drip,198;02
14996,4999,2023/07/16 00:00:00,Center Pivot,232;23
14997,4999,2023/07/30 00:00:00,Drip,109;39
14998,5000,2023/04/26 00:00:00,Sprinkler,233;73
14999,5000,2023/05/10 00:00:00,Drip,270;59
15000,5000,2023/05/24 00:00:00,Sprinkler,183;07
15001,5001,2024/07/15 00:00:00,Sprinkler,276;86
15002,5001,2024/07/29 00:00:00,Sprinkler,171;28
15003,5001,2024/08/12 00:00:00,Drip,181;93
15004,5002,2023/10/21 00:00:00,Drip,285;19
15005,5002,2023/11/04 00:00:00,Center Pivot,245;81
15006,5002,2023/11/18 00:00:00,Drip,170;50
15007,5003,2023/03/10 00:00:00,Center Pivot,140;95
15008,5003,2023/03/24 00:00:00,Sprinkler,134;42
15009,5003,2023/04/07 00:00:00,Center Pivot,170;70
15010,5004,2024/08/07 00:00:00,Sprinkler,182;99
15011,5004,2024/08/21 00:00:00,Drip,213;36
15012,5004,2024/09/04 00:00:00,Sprinkler,201;99
15013,5005,2023/05/22 00:00:00,Center Pivot,150;38
15014,5005,2023/06/05 00:00:00,Center Pivot,269;60
15015,5005,2023/06/19 00:00:00,Drip,224;09
15016,5006,2023/09/14 00:00:00,Sprinkler,190;17
15017,5006,2023/09/28 00:00:00,Drip,132;52
15018,5006,2023/10/12 00:00:00,Center Pivot,218;18
15019,5007,2024/04/06 00:00:00,Drip,224;01
15020,5007,2024/04/20 00:00:00,Center Pivot,188;49
15021,5007,2024/05/04 00:00:00,Center Pivot,265;66
15022,5008,2023/08/11 00:00:00,Center Pivot,205;43
15023,5008,2023/08/25 00:00:00,Sprinkler,174;23
15024,5008,2023/09/08 00:00:00,Center Pivot,105;99
15025,5009,2024/04/05 00:00:00,Sprinkler,168;48
15026,5009,2024/04/19 00:00:00,Center Pivot,239;62
15027,5009,2024/05/03 00:00:00,Sprinkler,133;45
15028,5010,2023/12/02 00:00:00,Sprinkler,268;00
15029,5010,2023/12/16 00:00:00,Sprinkler,115;02
15030,5010,2023/12/30 00:00:00,Sprinkler,259;64
15031,5011,2024/11/12 00:00:00,Sprinkler,192;44
15032,5011,2024/11/26 00:00:00,Center Pivot,168;25
15033,5011,2024/12/10 00:00:00,Sprinkler,230;89
15034,5012,2023/01/15 00:00:00,Sprinkler,262;81
15035,5012,2023/01/29 00:00:00,Sprinkler,279;51
15036,5012,2023/02/12 00:00:00,Center Pivot,170;97
15037,5013,2024/05/06 00:00:00,Sprinkler,100;10
15038,5013,2024/05/20 00:00:00,Sprinkler,143;47
15039,5013,2024/06/03 00:00:00,Center Pivot,262;03
15040,5014,2023/04/14 00:00:00,Drip,171;67
15041,5014,2023/04/28 00:00:00,Sprinkler,284;81
15042,5014,2023/05/12 00:00:00,Drip,236;08
15043,5015,2023/02/05 00:00:00,Center Pivot,237;83
15044,5015,2023/02/19 00:00:00,Drip,267;93
15045,5015,2023/03/05 00:00:00,Center Pivot,267;72
15046,5016,2024/12/22 00:00:00,Drip,124;04
15047,5016,2025/01/05 00:00:00,Center Pivot,132;05
15048,5016,2025/01/19 00:00:00,Center Pivot,167;64
15049,5017,2023/08/10 00:00:00,Center Pivot,210;62
15050,5017,2023/08/24 00:00:00,Drip,246;06
15051,5017,2023/09/07 00:00:00,Drip,274;09
15052,5018,2024/11/20 00:00:00,Sprinkler,232;19
15053,5018,2024/12/04 00:00:00,Sprinkler,167;77
15054,5018,2024/12/18 00:00:00,Drip,181;90
15055,5019,2024/12/07 00:00:00,Sprinkler,130;46
15056,5019,2024/12/21 00:00:00,Drip,247;36
15057,5019,2025/01/04 00:00:00,Center Pivot,153;72
15058,5020,2024/05/06 00:00:00,Drip,206;31
15059,5020,2024/05/20 00:00:00,Drip,144;56
15060,5020,2024/06/03 00:00:00,Sprinkler,230;53
15061,5021,2023/05/02 00:00:00,Sprinkler,201;20
15062,5021,2023/05/16 00:00:00,Drip,237;51
15063,5021,2023/05/30 00:00:00,Center Pivot,271;31
15064,5022,2024/02/20 00:00:00,Sprinkler,146;95
15065,5022,2024/03/05 00:00:00,Drip,155;28
15066,5022,2024/03/19 00:00:00,Drip,123;87
15067,5023,2023/06/23 00:00:00,Sprinkler,178;98
15068,5023,2023/07/07 00:00:00,Drip,239;39
15069,5023,2023/07/21 00:00:00,Sprinkler,225;71
15070,5024,2023/07/22 00:00:00,Drip,217;58
15071,5024,2023/08/05 00:00:00,Sprinkler,226;27
15072,5024,2023/08/19 00:00:00,Drip,228;12
15073,5025,2023/02/26 00:00:00,Center Pivot,161;43
15074,5025,2023/03/12 00:00:00,Drip,244;90
15075,5025,2023/03/26 00:00:00,Center Pivot,191;05
15076,5026,2023/09/10 00:00:00,Drip,240;46
