FarmID,FarmerID,Name,Location,SizeHectares,SoilType
850,425,Lerato's Farm 2,Limpopo,48;79,Silty Clay
851,426,Dineo's Farm 1,Western Cape,10;27,Alluvial Soil
852,426,Dineo's Farm 2,Western Cape,29;32,Black Cotton Soil
853,427,Kagiso's Farm 1,Northern Cape,19;2,Silty Clay
854,427,Kagiso's Farm 2,Northern Cape,35;06,Clay Loam
855,428,Sipho's Farm 1,Eastern Cape,23;48,Alluvial Soil
856,428,Sipho's Farm 2,Eastern Cape,16;3,Alluvial Soil
857,429,Sibusiso's Farm 1,Gauteng,35;05,Loamy
858,429,Sibusiso's Farm 2,Gauteng,40;59,Loamy
859,430,Ayanda's Farm 1,Gauteng,36;54,Loamy
860,430,Ayanda's Farm 2,Gauteng,17;02,Loamy
861,431,Thabo's Farm 1,North West,44;22,Black Cotton Soil
862,431,Thabo's Farm 2,North West,42;32,Loamy
863,432,Nomsa's Farm 1,Eastern Cape,16;75,Alluvial Soil
864,432,Nomsa's Farm 2,Eastern Cape,35;89,Red Loam
865,433,Dineo's Farm 1,Free State,19;51,Red Loam
866,433,Dineo's Farm 2,Free State,26;45,Black Cotton Soil
867,434,Kagiso's Farm 1,Free State,29;25,Black Cotton Soil
868,434,Kagiso's Farm 2,Free State,23;67,Silty Clay
869,435,Nomsa's Farm 1,Northern Cape,27;46,Silty Clay
870,435,Nomsa's Farm 2,Northern Cape,46;95,Loamy
871,436,Tshepo's Farm 1,Mpumalanga,41;04,Red Loam
872,436,Tshepo's Farm 2,Mpumalanga,26;5,Red Loam
873,437,Buhle's Farm 1,Northern Cape,14;57,Silty Clay
874,437,Buhle's Farm 2,Northern Cape,20;01,Loamy
875,438,Sibusiso's Farm 1,KZN,16;39,Black Cotton Soil
876,438,Sibusiso's Farm 2,KZN,13;9,Red Loam
877,439,Lerato's Farm 1,Eastern Cape,48;51,Alluvial Soil
878,439,Lerato's Farm 2,Eastern Cape,29;3,Silty Clay
879,440,Dineo's Farm 1,Free State,16;9,Silty Clay
880,440,Dineo's Farm 2,Free State,25;85,Silty Clay
881,441,Dineo's Farm 1,KZN,37;5,Alluvial Soil
882,441,Dineo's Farm 2,KZN,47;99,Black Cotton Soil
883,442,Lerato's Farm 1,Free State,28;15,Black Cotton Soil
884,442,Lerato's Farm 2,Free State,30;7,Loamy
885,443,Dineo's Farm 1,North West,38;32,Silty Clay
886,443,Dineo's Farm 2,North West,35;66,Clay Loam
887,444,Sibusiso's Farm 1,Eastern Cape,18;63,Loamy
888,444,Sibusiso's Farm 2,Eastern Cape,23;69,Loamy
889,445,Kagiso's Farm 1,Western Cape,16;01,Loamy
890,445,Kagiso's Farm 2,Western Cape,10;91,Red Loam
891,446,Kagiso's Farm 1,Western Cape,34;26,Black Cotton Soil
892,446,Kagiso's Farm 2,Western Cape,34;89,Red Loam
893,447,Nomsa's Farm 1,North West,36;98,Black Cotton Soil
894,447,Nomsa's Farm 2,North West,35;65,Black Cotton Soil
895,448,Sibusiso's Farm 1,Gauteng,11;56,Alluvial Soil
896,448,Sibusiso's Farm 2,Gauteng,19;64,Loamy
897,449,Dineo's Farm 1,KZN,48;11,Black Cotton Soil
898,449,Dineo's Farm 2,KZN,27;28,Alluvial Soil
899,450,Tshepo's Farm 1,KZN,41;63,Alluvial Soil
900,450,Tshepo's Farm 2,KZN,20;09,Black Cotton Soil
901,451,Kagiso's Farm 1,KZN,47;43,Loamy
902,451,Kagiso's Farm 2,KZN,25;13,Red Loam
903,452,Dineo's Farm 1,Gauteng,46;36,Red Loam
904,452,Dineo's Farm 2,Gauteng,34;49,Alluvial Soil
905,453,Thabo's Farm 1,Northern Cape,30;36,Silty Clay
906,453,Thabo's Farm 2,Northern Cape,21;75,Loamy
907,454,Sibusiso's Farm 1,Gauteng,22;92,Red Loam
908,454,Sibusiso's Farm 2,Gauteng,40;67,Loamy
909,455,Lerato's Farm 1,Eastern Cape,18;89,Clay Loam
910,455,Lerato's Farm 2,Eastern Cape,45;62,Alluvial Soil
911,456,Lerato's Farm 1,Mpumalanga,46;49,Alluvial Soil
912,456,Lerato's Farm 2,Mpumalanga,12;62,Red Loam
913,457,Sipho's Farm 1,Eastern Cape,14;42,Black Cotton Soil
914,457,Sipho's Farm 2,Eastern Cape,24;46,Black Cotton Soil
915,458,Lerato's Farm 1,North West,34;96,Silty Clay
916,458,Lerato's Farm 2,North West,22;98,Clay Loam
917,459,Sibusiso's Farm 1,North West,43;99,Silty Clay
918,459,Sibusiso's Farm 2,North West,41;19,Silty Clay
919,460,Dineo's Farm 1,North West,17;31,Red Loam
920,460,Dineo's Farm 2,North West,41;13,Alluvial Soil
921,461,Sipho's Farm 1,Eastern Cape,48;84,Red Loam
922,461,Sipho's Farm 2,Eastern Cape,14;84,Red Loam
923,462,Lerato's Farm 1,Eastern Cape,34;17,Clay Loam
924,462,Lerato's Farm 2,Eastern Cape,40;71,Clay Loam
925,463,Ayanda's Farm 1,Mpumalanga,41;34,Clay Loam
926,463,Ayanda's Farm 2,Mpumalanga,38;37,Black Cotton Soil
927,464,Nomsa's Farm 1,Gauteng,48;28,Silty Clay
928,464,Nomsa's Farm 2,Gauteng,35;94,Loamy
929,465,Lerato's Farm 1,Northern Cape,13;21,Black Cotton Soil
930,465,Lerato's Farm 2,Northern Cape,37;92,Silty Clay
931,466,Lerato's Farm 1,KZN,26;87,Alluvial Soil
932,466,Lerato's Farm 2,KZN,21;31,Loamy
933,467,Ayanda's Farm 1,Eastern Cape,11;73,Alluvial Soil
934,467,Ayanda's Farm 2,Eastern Cape,18;82,Alluvial Soil
935,468,Thabo's Farm 1,Limpopo,46;04,Clay Loam
936,468,Thabo's Farm 2,Limpopo,47;74,Silty Clay
937,469,Buhle's Farm 1,Limpopo,29;38,Alluvial Soil
938,469,Buhle's Farm 2,Limpopo,45;98,Clay Loam
939,470,Sibusiso's Farm 1,Eastern Cape,40;66,Silty Clay
940,470,Sibusiso's Farm 2,Eastern Cape,18;25,Alluvial Soil
941,471,Tshepo's Farm 1,Mpumalanga,41;32,Loamy
942,471,Tshepo's Farm 2,Mpumalanga,45;27,Clay Loam
943,472,Thabo's Farm 1,Free State,38;06,Red Loam
944,472,Thabo's Farm 2,Free State,23;83,Silty Clay
945,473,Kagiso's Farm 1,Gauteng,42;54,Red Loam
946,473,Kagiso's Farm 2,Gauteng,25;22,Black Cotton Soil
947,474,Tshepo's Farm 1,Mpumalanga,14;64,Silty Clay
948,474,Tshepo's Farm 2,Mpumalanga,28;78,Loamy
949,475,Tshepo's Farm 1,Western Cape,28;07,Loamy
950,475,Tshepo's Farm 2,Western Cape,35;13,Black Cotton Soil
951,476,Ayanda's Farm 1,Western Cape,48,Alluvial Soil
952,476,Ayanda's Farm 2,Western Cape,24;84,Silty Clay
953,477,Buhle's Farm 1,Western Cape,24;48,Clay Loam
954,477,Buhle's Farm 2,Western Cape,11;74,Alluvial Soil
955,478,Sipho's Farm 1,Free State,29;3,Silty Clay
956,478,Sipho's Farm 2,Free State,21;27,Red Loam
957,479,Nomsa's Farm 1,Mpumalanga,24;47,Red Loam
958,479,Nomsa's Farm 2,Mpumalanga,33;01,Clay Loam
959,480,Kagiso's Farm 1,Gauteng,12;6,Alluvial Soil
960,480,Kagiso's Farm 2,Gauteng,25;86,Clay Loam
961,481,Ayanda's Farm 1,Northern Cape,35;81,Red Loam
962,481,Ayanda's Farm 2,Northern Cape,11;9,Clay Loam
963,482,Buhle's Farm 1,Northern Cape,47;03,Clay Loam
964,482,Buhle's Farm 2,Northern Cape,21;7,Loamy
965,483,Tshepo's Farm 1,KZN,31;19,Alluvial Soil
966,483,Tshepo's Farm 2,KZN,39;03,Red Loam
967,484,Buhle's Farm 1,Mpumalanga,40;63,Black Cotton Soil
968,484,Buhle's Farm 2,Mpumalanga,49;59,Alluvial Soil
969,485,Tshepo's Farm 1,Free State,38;73,Silty Clay
970,485,Tshepo's Farm 2,Free State,48;25,Silty Clay
971,486,Thabo's Farm 1,Eastern Cape,40;11,Silty Clay
972,486,Thabo's Farm 2,Eastern Cape,49;42,Silty Clay
973,487,Kagiso's Farm 1,Mpumalanga,27;99,Red Loam
974,487,Kagiso's Farm 2,Mpumalanga,20;13,Silty Clay
975,488,Dineo's Farm 1,Free State,43;79,Loamy
976,488,Dineo's Farm 2,Free State,48;36,Silty Clay
977,489,Ayanda's Farm 1,Northern Cape,35;04,Silty Clay
978,489,Ayanda's Farm 2,Northern Cape,48;72,Clay Loam
979,490,Kagiso's Farm 1,Gauteng,44;37,Clay Loam
980,490,Kagiso's Farm 2,Gauteng,32;06,Loamy
981,491,Dineo's Farm 1,Eastern Cape,10;32,Alluvial Soil
982,491,Dineo's Farm 2,Eastern Cape,27;12,Black Cotton Soil
983,492,Lerato's Farm 1,Gauteng,39;8,Black Cotton Soil
984,492,Lerato's Farm 2,Gauteng,46;83,Red Loam
985,493,Lerato's Farm 1,Eastern Cape,40;73,Red Loam
986,493,Lerato's Farm 2,Eastern Cape,34;56,Black Cotton Soil
987,494,Tshepo's Farm 1,KZN,10;32,Alluvial Soil
988,494,Tshepo's Farm 2,KZN,29;76,Clay Loam
989,495,Tshepo's Farm 1,Western Cape,40;68,Red Loam
990,495,Tshepo's Farm 2,Western Cape,38;8,Clay Loam
991,496,Kagiso's Farm 1,Mpumalanga,13;01,Alluvial Soil
992,496,Kagiso's Farm 2,Mpumalanga,18;8,Silty Clay
993,497,Nomsa's Farm 1,Eastern Cape,46;65,Clay Loam
994,497,Nomsa's Farm 2,Eastern Cape,14;71,Silty Clay
995,498,Lerato's Farm 1,Eastern Cape,35,Red Loam
996,498,Lerato's Farm 2,Eastern Cape,10;68,Black Cotton Soil
997,499,Buhle's Farm 1,Limpopo,44;11,Alluvial Soil
998,499,Buhle's Farm 2,Limpopo,25;71,Red Loam
999,500,Thabo's Farm 1,KZN,48;4,Silty Clay
1000,500,Thabo's Farm 2,KZN,33;91,Alluvial Soil
1001,501,Nomsa's Farm 1,Eastern Cape,40;94,Silty Clay
1002,501,Nomsa's Farm 2,Eastern Cape,33;58,Loamy
1003,502,Thabo's Farm 1,North West,30;92,Clay Loam
1004,502,Thabo's Farm 2,North West,29;17,Black Cotton Soil
1005,503,Nomsa's Farm 1,KZN,45;5,Red Loam
1006,503,Nomsa's Farm 2,KZN,27;21,Loamy
1007,504,Buhle's Farm 1,Limpopo,29;26,Clay Loam
1008,504,Buhle's Farm 2,Limpopo,48;32,Loamy
1009,505,Thabo's Farm 1,Gauteng,40;36,Loamy
1010,505,Thabo's Farm 2,Gauteng,37;63,Black Cotton Soil
1011,506,Dineo's Farm 1,Western Cape,26;81,Black Cotton Soil
1012,506,Dineo's Farm 2,Western Cape,15;76,Alluvial Soil
1013,507,Ayanda's Farm 1,Free State,37;28,Loamy
1014,507,Ayanda's Farm 2,Free State,42;31,Loamy
1015,508,Dineo's Farm 1,Eastern Cape,34;11,Red Loam
1016,508,Dineo's Farm 2,Eastern Cape,21;89,Silty Clay
1017,509,Ayanda's Farm 1,Western Cape,14;28,Red Loam
1018,509,Ayanda's Farm 2,Western Cape,28;33,Black Cotton Soil
1019,510,Kagiso's Farm 1,Eastern Cape,23;81,Loamy
1020,510,Kagiso's Farm 2,Eastern Cape,44;79,Black Cotton Soil
1021,511,Buhle's Farm 1,Eastern Cape,40;36,Silty Clay
1022,511,Buhle's Farm 2,Eastern Cape,29;87,Alluvial Soil
1023,512,Sipho's Farm 1,KZN,24;49,Alluvial Soil
1024,512,Sipho's Farm 2,KZN,11;41,Black Cotton Soil
1025,513,Kagiso's Farm 1,Limpopo,48;6,Clay Loam
1026,513,Kagiso's Farm 2,Limpopo,10;59,Alluvial Soil
1027,514,Tshepo's Farm 1,KZN,37;51,Loamy
1028,514,Tshepo's Farm 2,KZN,29;66,Clay Loam
1029,515,Sipho's Farm 1,North West,23;62,Black Cotton Soil
1030,515,Sipho's Farm 2,North West,28;55,Silty Clay
1031,516,Sipho's Farm 1,Limpopo,29;62,Silty Clay
1032,516,Sipho's Farm 2,Limpopo,11;1,Clay Loam
1033,517,Lerato's Farm 1,Eastern Cape,26;53,Loamy
1034,517,Lerato's Farm 2,Eastern Cape,11;9,Red Loam
1035,518,Sipho's Farm 1,Western Cape,44;46,Silty Clay
1036,518,Sipho's Farm 2,Western Cape,39;12,Red Loam
1037,519,Sibusiso's Farm 1,North West,16;62,Loamy
1038,519,Sibusiso's Farm 2,North West,39;9,Alluvial Soil
1039,520,Lerato's Farm 1,Mpumalanga,11;59,Clay Loam
1040,520,Lerato's Farm 2,Mpumalanga,34;54,Red Loam
1041,521,Tshepo's Farm 1,Limpopo,12;49,Clay Loam
1042,521,Tshepo's Farm 2,Limpopo,14;81,Clay Loam
1043,522,Lerato's Farm 1,Limpopo,38;22,Silty Clay
1044,522,Lerato's Farm 2,Limpopo,38;04,Loamy
1045,523,Dineo's Farm 1,Eastern Cape,22;66,Clay Loam
1046,523,Dineo's Farm 2,Eastern Cape,20;02,Red Loam
1047,524,Dineo's Farm 1,Northern Cape,34;42,Silty Clay
1048,524,Dineo's Farm 2,Northern Cape,15;09,Silty Clay
1049,525,Ayanda's Farm 1,North West,28;39,Clay Loam
1050,525,Ayanda's Farm 2,North West,30;04,Clay Loam
1051,526,Kagiso's Farm 1,KZN,42;59,Silty Clay
1052,526,Kagiso's Farm 2,KZN,36;86,Black Cotton Soil
1053,527,Sipho's Farm 1,Mpumalanga,33;66,Clay Loam
1054,527,Sipho's Farm 2,Mpumalanga,40;38,Black Cotton Soil
1055,528,Sipho's Farm 1,Free State,23;74,Black Cotton Soil
1056,528,Sipho's Farm 2,Free State,17;88,Loamy
1057,529,Tshepo's Farm 1,Western Cape,10;01,Black Cotton Soil
1058,529,Tshepo's Farm 2,Western Cape,24;54,Clay Loam
1059,530,Tshepo's Farm 1,Gauteng,20;96,Red Loam
1060,530,Tshepo's Farm 2,Gauteng,28;47,Loamy
1061,531,Sibusiso's Farm 1,Western Cape,23;63,Loamy
1062,531,Sibusiso's Farm 2,Western Cape,24;27,Black Cotton Soil
1063,532,Lerato's Farm 1,KZN,14;67,Alluvial Soil
1064,532,Lerato's Farm 2,KZN,12;97,Red Loam
1065,533,Nomsa's Farm 1,Northern Cape,47;82,Silty Clay
1066,533,Nomsa's Farm 2,Northern Cape,28;92,Red Loam
1067,534,Nomsa's Farm 1,Limpopo,39;15,Clay Loam
1068,534,Nomsa's Farm 2,Limpopo,10;19,Red Loam
1069,535,Lerato's Farm 1,KZN,34;13,Black Cotton Soil
1070,535,Lerato's Farm 2,KZN,37;67,Silty Clay
1071,536,Buhle's Farm 1,Free State,34;53,Loamy
1072,536,Buhle's Farm 2,Free State,36;89,Red Loam
1073,537,Sibusiso's Farm 1,Mpumalanga,10;97,Loamy
1074,537,Sibusiso's Farm 2,Mpumalanga,39;26,Alluvial Soil
1075,538,Nomsa's Farm 1,KZN,13;23,Alluvial Soil
1076,538,Nomsa's Farm 2,KZN,13;63,Red Loam
1077,539,Thabo's Farm 1,Gauteng,44;71,Silty Clay
1078,539,Thabo's Farm 2,Gauteng,49;2,Red Loam
1079,540,Dineo's Farm 1,North West,10;19,Loamy
1080,540,Dineo's Farm 2,North West,29;24,Black Cotton Soil
1081,541,Nomsa's Farm 1,North West,20;23,Loamy
1082,541,Nomsa's Farm 2,North West,36;77,Alluvial Soil
1083,542,Buhle's Farm 1,Free State,13;43,Silty Clay
1084,542,Buhle's Farm 2,Free State,25;28,Red Loam
1085,543,Nomsa's Farm 1,Mpumalanga,35;59,Black Cotton Soil
1086,543,Nomsa's Farm 2,Mpumalanga,34;5,Red Loam
1087,544,Ayanda's Farm 1,Mpumalanga,12;1,Loamy
1088,544,Ayanda's Farm 2,Mpumalanga,27;1,Clay Loam
1089,545,Sipho's Farm 1,Western Cape,24;38,Black Cotton Soil
1090,545,Sipho's Farm 2,Western Cape,34;63,Alluvial Soil
1091,546,Tshepo's Farm 1,KZN,20;6,Loamy
1092,546,Tshepo's Farm 2,KZN,35;62,Loamy
1093,547,Dineo's Farm 1,Northern Cape,21;68,Red Loam
1094,547,Dineo's Farm 2,Northern Cape,43;7,Clay Loam
1095,548,Nomsa's Farm 1,Gauteng,22;52,Clay Loam
1096,548,Nomsa's Farm 2,Gauteng,37;83,Black Cotton Soil
1097,549,Dineo's Farm 1,Limpopo,11;66,Loamy
1098,549,Dineo's Farm 2,Limpopo,14;79,Black Cotton Soil
1099,550,Lerato's Farm 1,Eastern Cape,26;67,Red Loam
1100,550,Lerato's Farm 2,Eastern Cape,36;88,Black Cotton Soil
1101,551,Thabo's Farm 1,KZN,40;31,Loamy
1102,551,Thabo's Farm 2,KZN,23;05,Silty Clay
1103,552,Thabo's Farm 1,Limpopo,21;96,Silty Clay
1104,552,Thabo's Farm 2,Limpopo,36;53,Red Loam
1105,553,Kagiso's Farm 1,Eastern Cape,11;31,Red Loam
1106,553,Kagiso's Farm 2,Eastern Cape,26;94,Silty Clay
1107,554,Buhle's Farm 1,Free State,26;62,Black Cotton Soil
1108,554,Buhle's Farm 2,Free State,23;2,Loamy
1109,555,Tshepo's Farm 1,Mpumalanga,25;91,Black Cotton Soil
1110,555,Tshepo's Farm 2,Mpumalanga,36;76,Clay Loam
1111,556,Ayanda's Farm 1,Northern Cape,35;77,Loamy
1112,556,Ayanda's Farm 2,Northern Cape,25;77,Silty Clay
1113,557,Thabo's Farm 1,Eastern Cape,48;69,Loamy
1114,557,Thabo's Farm 2,Eastern Cape,38;4,Alluvial Soil
1115,558,Tshepo's Farm 1,Gauteng,48;67,Alluvial Soil
1116,558,Tshepo's Farm 2,Gauteng,43;52,Black Cotton Soil
1117,559,Nomsa's Farm 1,Limpopo,47;08,Loamy
1118,559,Nomsa's Farm 2,Limpopo,18;77,Clay Loam
1119,560,Dineo's Farm 1,Eastern Cape,41;28,Clay Loam
1120,560,Dineo's Farm 2,Eastern Cape,39;41,Alluvial Soil
1121,561,Thabo's Farm 1,Northern Cape,13;77,Loamy
1122,561,Thabo's Farm 2,Northern Cape,19;43,Black Cotton Soil
1123,562,Lerato's Farm 1,Gauteng,41;92,Clay Loam
1124,562,Lerato's Farm 2,Gauteng,16;26,Black Cotton Soil
1125,563,Lerato's Farm 1,Limpopo,40;67,Alluvial Soil
1126,563,Lerato's Farm 2,Limpopo,17;09,Red Loam
1127,564,Kagiso's Farm 1,Northern Cape,11;7,Silty Clay
1128,564,Kagiso's Farm 2,Northern Cape,45;74,Black Cotton Soil
1129,565,Dineo's Farm 1,Gauteng,35;2,Alluvial Soil
1130,565,Dineo's Farm 2,Gauteng,28;02,Clay Loam
1131,566,Dineo's Farm 1,North West,35;17,Red Loam
1132,566,Dineo's Farm 2,North West,42;59,Clay Loam
1133,567,Sipho's Farm 1,Gauteng,45;49,Red Loam
1134,567,Sipho's Farm 2,Gauteng,29;16,Silty Clay
1135,568,Tshepo's Farm 1,Free State,21;39,Loamy
1136,568,Tshepo's Farm 2,Free State,24;62,Clay Loam
1137,569,Ayanda's Farm 1,North West,46,Red Loam
1138,569,Ayanda's Farm 2,North West,19;36,Black Cotton Soil
1139,570,Buhle's Farm 1,KZN,45;11,Red Loam
1140,570,Buhle's Farm 2,KZN,34;8,Red Loam
1141,571,Nomsa's Farm 1,Eastern Cape,45;36,Clay Loam
1142,571,Nomsa's Farm 2,Eastern Cape,17;55,Alluvial Soil
1143,572,Sibusiso's Farm 1,Northern Cape,37;01,Loamy
1144,572,Sibusiso's Farm 2,Northern Cape,34;22,Black Cotton Soil
1145,573,Sipho's Farm 1,Mpumalanga,17;39,Black Cotton Soil
1146,573,Sipho's Farm 2,Mpumalanga,34;44,Alluvial Soil
1147,574,Buhle's Farm 1,North West,40;88,Silty Clay
1148,574,Buhle's Farm 2,North West,22;93,Silty Clay
1149,575,Kagiso's Farm 1,Eastern Cape,19;86,Loamy
1150,575,Kagiso's Farm 2,Eastern Cape,38;02,Loamy
1151,576,Sipho's Farm 1,Limpopo,42;43,Red Loam
1152,576,Sipho's Farm 2,Limpopo,20;1,Red Loam
1153,577,Sipho's Farm 1,Free State,34;28,Loamy
1154,577,Sipho's Farm 2,Free State,45;27,Clay Loam
1155,578,Nomsa's Farm 1,Northern Cape,14;39,Clay Loam
1156,578,Nomsa's Farm 2,Northern Cape,40;66,Red Loam
1157,579,Sibusiso's Farm 1,Western Cape,21;53,Red Loam
1158,579,Sibusiso's Farm 2,Western Cape,24;98,Silty Clay
1159,580,Sipho's Farm 1,Northern Cape,30;74,Red Loam
1160,580,Sipho's Farm 2,Northern Cape,30;2,Red Loam
1161,581,Sipho's Farm 1,Northern Cape,16;79,Alluvial Soil
1162,581,Sipho's Farm 2,Northern Cape,16;1,Red Loam
1163,582,Ayanda's Farm 1,Limpopo,29;12,Silty Clay
1164,582,Ayanda's Farm 2,Limpopo,26;11,Silty Clay
1165,583,Sibusiso's Farm 1,North West,25;73,Alluvial Soil
1166,583,Sibusiso's Farm 2,North West,23;46,Red Loam
1167,584,Ayanda's Farm 1,Free State,14;23,Black Cotton Soil
1168,584,Ayanda's Farm 2,Free State,44;66,Loamy
1169,585,Nomsa's Farm 1,Gauteng,46;82,Black Cotton Soil
1170,585,Nomsa's Farm 2,Gauteng,25;49,Red Loam
1171,586,Lerato's Farm 1,Limpopo,16;98,Clay Loam
1172,586,Lerato's Farm 2,Limpopo,28;94,Alluvial Soil
1173,587,Dineo's Farm 1,Gauteng,42;35,Red Loam
1174,587,Dineo's Farm 2,Gauteng,33;41,Alluvial Soil
1175,588,Kagiso's Farm 1,North West,14;09,Alluvial Soil
1176,588,Kagiso's Farm 2,North West,44;73,Silty Clay
1177,589,Ayanda's Farm 1,Western Cape,32;03,Alluvial Soil
1178,589,Ayanda's Farm 2,Western Cape,44;11,Alluvial Soil
1179,590,Buhle's Farm 1,Mpumalanga,36;66,Black Cotton Soil
1180,590,Buhle's Farm 2,Mpumalanga,17;99,Loamy
1181,591,Buhle's Farm 1,Mpumalanga,33;98,Silty Clay
1182,591,Buhle's Farm 2,Mpumalanga,47;31,Clay Loam
1183,592,Buhle's Farm 1,Gauteng,48;96,Alluvial Soil
1184,592,Buhle's Farm 2,Gauteng,38;72,Red Loam
1185,593,Buhle's Farm 1,Free State,46;26,Clay Loam
1186,593,Buhle's Farm 2,Free State,31;44,Loamy
1187,594,Nomsa's Farm 1,Western Cape,27;32,Red Loam
1188,594,Nomsa's Farm 2,Western Cape,36;27,Alluvial Soil
1189,595,Ayanda's Farm 1,North West,26;9,Clay Loam
1190,595,Ayanda's Farm 2,North West,46;04,Red Loam
1191,596,Ayanda's Farm 1,Limpopo,46;26,Silty Clay
1192,596,Ayanda's Farm 2,Limpopo,22;84,Black Cotton Soil
1193,597,Tshepo's Farm 1,KZN,49;16,Alluvial Soil
1194,597,Tshepo's Farm 2,KZN,20;85,Clay Loam
1195,598,Buhle's Farm 1,Western Cape,39;78,Alluvial Soil
1196,598,Buhle's Farm 2,Western Cape,25;93,Silty Clay
1197,599,Sibusiso's Farm 1,Northern Cape,22;45,Clay Loam
1198,599,Sibusiso's Farm 2,Northern Cape,12;93,Red Loam
1199,600,Kagiso's Farm 1,North West,23;87,Clay Loam
1200,600,Kagiso's Farm 2,North West,46;02,Alluvial Soil
1201,601,Ayanda's Farm 1,Northern Cape,12;77,Alluvial Soil
1202,601,Ayanda's Farm 2,Northern Cape,13;7,Red Loam
1203,602,Sibusiso's Farm 1,Western Cape,23;23,Alluvial Soil
1204,602,Sibusiso's Farm 2,Western Cape,49;72,Red Loam
1205,603,Sipho's Farm 1,Free State,18;5,Alluvial Soil
1206,603,Sipho's Farm 2,Free State,29;7,Silty Clay
1207,604,Thabo's Farm 1,KZN,35;67,Black Cotton Soil
1208,604,Thabo's Farm 2,KZN,18;35,Clay Loam
1209,605,Nomsa's Farm 1,Limpopo,15;49,Silty Clay
1210,605,Nomsa's Farm 2,Limpopo,21;34,Loamy
1211,606,Thabo's Farm 1,Northern Cape,36;94,Silty Clay
1212,606,Thabo's Farm 2,Northern Cape,47;86,Alluvial Soil
1213,607,Buhle's Farm 1,Mpumalanga,46;45,Loamy
1214,607,Buhle's Farm 2,Mpumalanga,37;85,Loamy
1215,608,Buhle's Farm 1,Mpumalanga,40;35,Alluvial Soil
1216,608,Buhle's Farm 2,Mpumalanga,31;74,Clay Loam
1217,609,Sipho's Farm 1,Gauteng,25;12,Loamy
1218,609,Sipho's Farm 2,Gauteng,34;87,Loamy
1219,610,Ayanda's Farm 1,Northern Cape,22;46,Black Cotton Soil
1220,610,Ayanda's Farm 2,Northern Cape,17;82,Loamy
1221,611,Thabo's Farm 1,Eastern Cape,46;7,Black Cotton Soil
1222,611,Thabo's Farm 2,Eastern Cape,10;96,Red Loam
1223,612,Tshepo's Farm 1,Gauteng,28;37,Loamy
1224,612,Tshepo's Farm 2,Gauteng,39;44,Red Loam
1225,613,Thabo's Farm 1,Free State,12;53,Alluvial Soil
1226,613,Thabo's Farm 2,Free State,33;15,Alluvial Soil
1227,614,Dineo's Farm 1,KZN,47;1,Alluvial Soil
1228,614,Dineo's Farm 2,KZN,17;63,Black Cotton Soil
1229,615,Lerato's Farm 1,Free State,47;92,Loamy
1230,615,Lerato's Farm 2,Free State,45;26,Clay Loam
1231,616,Dineo's Farm 1,KZN,16;58,Red Loam
1232,616,Dineo's Farm 2,KZN,48;39,Clay Loam
1233,617,Ayanda's Farm 1,Northern Cape,26;76,Clay Loam
1234,617,Ayanda's Farm 2,Northern Cape,10;42,Black Cotton Soil
1235,618,Sipho's Farm 1,Limpopo,45;48,Clay Loam
1236,618,Sipho's Farm 2,Limpopo,45;37,Black Cotton Soil
1237,619,Ayanda's Farm 1,Mpumalanga,18;43,Loamy
1238,619,Ayanda's Farm 2,Mpumalanga,15;84,Loamy
1239,620,Sibusiso's Farm 1,Gauteng,28;3,Loamy
1240,620,Sibusiso's Farm 2,Gauteng,29;83,Alluvial Soil
1241,621,Kagiso's Farm 1,North West,26;89,Alluvial Soil
1242,621,Kagiso's Farm 2,North West,13;91,Alluvial Soil
1243,622,Sibusiso's Farm 1,Eastern Cape,24;48,Black Cotton Soil
1244,622,Sibusiso's Farm 2,Eastern Cape,21;36,Black Cotton Soil
1245,623,Nomsa's Farm 1,Eastern Cape,43;85,Loamy
1246,623,Nomsa's Farm 2,Eastern Cape,12;57,Clay Loam
1247,624,Thabo's Farm 1,Western Cape,35;88,Loamy
1248,624,Thabo's Farm 2,Western Cape,48;15,Loamy
1249,625,Lerato's Farm 1,Western Cape,33;71,Red Loam
1250,625,Lerato's Farm 2,Western Cape,24;52,Clay Loam
1251,626,Sipho's Farm 1,KZN,49;99,Loamy
1252,626,Sipho's Farm 2,KZN,46;62,Alluvial Soil
1253,627,Buhle's Farm 1,Northern Cape,49;74,Alluvial Soil
1254,627,Buhle's Farm 2,Northern Cape,39;18,Red Loam
1255,628,Thabo's Farm 1,Western Cape,37;64,Loamy
1256,628,Thabo's Farm 2,Western Cape,15;21,Red Loam
1257,629,Buhle's Farm 1,Gauteng,35;67,Alluvial Soil
1258,629,Buhle's Farm 2,Gauteng,40;01,Clay Loam
1259,630,Lerato's Farm 1,Mpumalanga,39;38,Loamy
1260,630,Lerato's Farm 2,Mpumalanga,46;39,Red Loam
1261,631,Sibusiso's Farm 1,Mpumalanga,49;88,Silty Clay
1262,631,Sibusiso's Farm 2,Mpumalanga,40;34,Alluvial Soil
1263,632,Lerato's Farm 1,KZN,15;31,Red Loam
1264,632,Lerato's Farm 2,KZN,48;48,Clay Loam
1265,633,Sipho's Farm 1,Mpumalanga,18;46,Loamy
1266,633,Sipho's Farm 2,Mpumalanga,31;13,Red Loam
1267,634,Dineo's Farm 1,Free State,42;05,Clay Loam
1268,634,Dineo's Farm 2,Free State,46;06,Clay Loam
