HarvestID,CropID,HarvestDate,QuantityKg,QualityGrade
5258,5258,2023/09/29 00:00:00,401;38,B
5259,5259,2025/02/03 00:00:00,309;83,A
5260,5260,2025/02/22 00:00:00,381;88,C
5261,5261,2024/04/16 00:00:00,538;58,A
5262,5262,2024/07/21 00:00:00,491;96,C
5263,5263,2024/07/24 00:00:00,479;84,A
5264,5264,2024/10/07 00:00:00,542;83,C
5265,5265,2024/04/03 00:00:00,219;15,A
5266,5266,2023/08/21 00:00:00,228;86,C
5267,5267,2024/07/20 00:00:00,312;20,C
5268,5268,2024/08/08 00:00:00,573;26,A
5269,5269,2024/11/23 00:00:00,420;17,C
5270,5270,2023/11/30 00:00:00,341;19,B
5271,5271,2025/01/08 00:00:00,374;15,B
5272,5272,2023/08/12 00:00:00,651;60,B
5273,5273,2025/02/11 00:00:00,694;53,B
5274,5274,2024/05/21 00:00:00,245;34,A
5275,5275,2025/02/23 00:00:00,646;52,A
5276,5276,2025/04/10 00:00:00,567;01,A
5277,5277,2023/09/23 00:00:00,667;08,B
5278,5278,2025/01/24 00:00:00,631;75,A
5279,5279,2025/01/02 00:00:00,474;98,A
5280,5280,2024/12/31 00:00:00,321;69,C
5281,5281,2024/07/26 00:00:00,316;40,A
5282,5282,2024/05/21 00:00:00,340;27,B
5283,5283,2023/07/08 00:00:00,338;49,B
5284,5284,2024/04/30 00:00:00,318;29,B
5285,5285,2024/11/20 00:00:00,571;41,A
5286,5286,2025/02/10 00:00:00,205;27,B
5287,5287,2025/02/10 00:00:00,580;41,C
5288,5288,2024/02/11 00:00:00,495;30,A
5289,5289,2024/04/24 00:00:00,279;93,A
5290,5290,2024/01/21 00:00:00,688;76,A
5291,5291,2023/07/03 00:00:00,686;61,B
5292,5292,2024/03/11 00:00:00,202;59,C
5293,5293,2024/09/24 00:00:00,407;77,C
5294,5294,2024/10/29 00:00:00,688;09,C
5295,5295,2023/10/09 00:00:00,619;05,B
5296,5296,2024/09/11 00:00:00,562;63,B
5297,5297,2023/06/25 00:00:00,426;01,A
5298,5298,2024/02/10 00:00:00,357;80,A
5299,5299,2025/04/22 00:00:00,328;74,B
5300,5300,2024/04/20 00:00:00,276;23,B
5301,5301,2024/12/22 00:00:00,356;49,B
5302,5302,2023/10/17 00:00:00,417;56,C
5303,5303,2024/05/25 00:00:00,219;70,A
5304,5304,2023/09/27 00:00:00,436;56,A
5305,5305,2024/02/13 00:00:00,576;16,C
5306,5306,2023/12/20 00:00:00,666;98,B
5307,5307,2023/06/18 00:00:00,250;95,A
5308,5308,2025/04/23 00:00:00,211;82,C
5309,5309,2024/02/17 00:00:00,235;47,A
5310,5310,2024/08/20 00:00:00,253;96,B
5311,5311,2023/10/17 00:00:00,536;14,B
5312,5312,2023/08/12 00:00:00,563;35,A
5313,5313,2025/01/16 00:00:00,401;13,B
5314,5314,2024/05/28 00:00:00,236;12,B
5315,5315,2024/05/19 00:00:00,449;88,A
5316,5316,2024/02/08 00:00:00,640;84,C
5317,5317,2024/02/05 00:00:00,201;02,B
5318,5318,2024/09/17 00:00:00,548;56,B
5319,5319,2023/05/05 00:00:00,236;29,A
5320,5320,2024/02/27 00:00:00,674;47,A
5321,5321,2024/05/19 00:00:00,375;34,C
5322,5322,2023/10/05 00:00:00,264;58,A
5323,5323,2024/07/12 00:00:00,559;37,A
5324,5324,2025/03/27 00:00:00,329;51,A
5325,5325,2023/10/11 00:00:00,330;94,B
5326,5326,2024/02/13 00:00:00,300;63,C
5327,5327,2025/04/19 00:00:00,335;92,C
5328,5328,2024/07/20 00:00:00,534;16,C
5329,5329,2024/03/16 00:00:00,599;60,B
5330,5330,2023/05/23 00:00:00,381;63,B
5331,5331,2023/05/12 00:00:00,268;75,C
5332,5332,2024/07/03 00:00:00,509;51,B
5333,5333,2023/12/15 00:00:00,621;34,A
5334,5334,2025/03/11 00:00:00,396;73,B
5335,5335,2025/03/11 00:00:00,468;08,B
5336,5336,2024/01/01 00:00:00,526;25,C
5337,5337,2024/12/27 00:00:00,371;63,C
5338,5338,2023/09/30 00:00:00,251;25,C
5339,5339,2023/06/27 00:00:00,312;98,B
5340,5340,2023/12/22 00:00:00,385;69,A
5341,5341,2023/11/19 00:00:00,395;31,C
5342,5342,2023/09/01 00:00:00,306;71,C
5343,5343,2023/08/07 00:00:00,258;57,C
5344,5344,2024/05/23 00:00:00,454;15,A
5345,5345,2023/06/19 00:00:00,684;31,C
5346,5346,2025/01/16 00:00:00,524;07,C
5347,5347,2025/03/12 00:00:00,638;19,B
5348,5348,2023/11/22 00:00:00,234;15,B
5349,5349,2023/12/13 00:00:00,319;18,C
5350,5350,2023/10/18 00:00:00,335;53,B
5351,5351,2024/11/02 00:00:00,668;16,C
5352,5352,2023/09/03 00:00:00,541;29,C
5353,5353,2024/10/29 00:00:00,669;01,B
5354,5354,2023/10/17 00:00:00,511;01,B
5355,5355,2023/12/12 00:00:00,498;38,C
5356,5356,2025/02/01 00:00:00,565;96,A
5357,5357,2023/06/11 00:00:00,686;81,A
5358,5358,2023/05/21 00:00:00,699;58,A
5359,5359,2024/02/22 00:00:00,592;21,C
5360,5360,2024/12/16 00:00:00,358;40,C
5361,5361,2025/03/09 00:00:00,522;77,A
5362,5362,2023/07/09 00:00:00,448;18,C
5363,5363,2024/10/17 00:00:00,664;08,C
5364,5364,2025/04/23 00:00:00,677;46,C
5365,5365,2024/03/16 00:00:00,616;91,C
5366,5366,2023/11/21 00:00:00,488;27,B
5367,5367,2024/10/09 00:00:00,370;94,C
5368,5368,2024/01/21 00:00:00,268;08,B
5369,5369,2024/11/27 00:00:00,285;46,B
5370,5370,2024/02/01 00:00:00,685;61,C
5371,5371,2024/04/29 00:00:00,347;18,A
5372,5372,2023/12/14 00:00:00,553;00,A
5373,5373,2023/06/21 00:00:00,203;66,B
5374,5374,2025/01/26 00:00:00,576;99,B
5375,5375,2024/07/01 00:00:00,480;00,C
5376,5376,2024/11/15 00:00:00,484;22,B
5377,5377,2024/09/22 00:00:00,389;22,B
5378,5378,2024/09/21 00:00:00,659;68,C
5379,5379,2023/08/17 00:00:00,348;85,C
5380,5380,2024/01/13 00:00:00,578;71,A
5381,5381,2024/09/25 00:00:00,407;53,C
5382,5382,2023/06/04 00:00:00,467;94,C
5383,5383,2025/04/14 00:00:00,338;45,A
5384,5384,2023/05/06 00:00:00,622;18,A
5385,5385,2024/05/14 00:00:00,277;31,B
5386,5386,2024/08/11 00:00:00,256;54,A
5387,5387,2023/06/30 00:00:00,569;28,B
5388,5388,2024/05/20 00:00:00,515;96,B
5389,5389,2023/11/29 00:00:00,392;34,B
5390,5390,2024/02/03 00:00:00,594;80,B
5391,5391,2024/05/20 00:00:00,285;47,B
5392,5392,2024/07/22 00:00:00,312;05,A
5393,5393,2023/12/15 00:00:00,290;60,A
5394,5394,2024/10/30 00:00:00,276;15,C
5395,5395,2024/04/19 00:00:00,643;56,A
5396,5396,2024/07/25 00:00:00,349;43,A
5397,5397,2023/09/28 00:00:00,585;20,C
5398,5398,2023/12/20 00:00:00,366;05,B
5399,5399,2023/12/31 00:00:00,501;35,C
5400,5400,2024/01/20 00:00:00,619;14,C
5401,5401,2023/09/17 00:00:00,508;77,B
5402,5402,2023/07/06 00:00:00,415;49,A
5403,5403,2024/04/07 00:00:00,535;61,A
5404,5404,2024/05/22 00:00:00,595;00,C
5405,5405,2024/08/18 00:00:00,556;43,B
5406,5406,2023/07/24 00:00:00,430;47,C
5407,5407,2023/11/14 00:00:00,248;03,A
5408,5408,2024/07/22 00:00:00,621;09,A
5409,5409,2023/07/05 00:00:00,506;91,B
5410,5410,2024/05/24 00:00:00,532;96,A
5411,5411,2024/10/16 00:00:00,224;44,C
5412,5412,2025/03/18 00:00:00,340;00,C
5413,5413,2024/01/19 00:00:00,251;87,C
5414,5414,2023/11/30 00:00:00,443;09,C
5415,5415,2024/03/12 00:00:00,318;77,A
5416,5416,2025/04/20 00:00:00,652;13,B
5417,5417,2023/12/10 00:00:00,471;44,C
5418,5418,2023/07/04 00:00:00,624;36,B
5419,5419,2025/01/19 00:00:00,669;17,A
5420,5420,2024/08/13 00:00:00,389;16,C
5421,5421,2025/04/14 00:00:00,328;97,B
5422,5422,2025/01/13 00:00:00,342;13,B
5423,5423,2024/06/22 00:00:00,614;79,B
5424,5424,2024/04/14 00:00:00,294;59,B
5425,5425,2024/04/26 00:00:00,257;95,A
5426,5426,2023/11/17 00:00:00,621;31,A
5427,5427,2023/07/31 00:00:00,296;49,B
5428,5428,2023/09/26 00:00:00,578;62,C
5429,5429,2024/08/01 00:00:00,353;42,B
5430,5430,2024/08/22 00:00:00,226;83,C
5431,5431,2024/05/26 00:00:00,612;85,A
5432,5432,2024/10/05 00:00:00,485;63,B
5433,5433,2024/08/08 00:00:00,454;07,C
5434,5434,2023/12/27 00:00:00,386;82,A
5435,5435,2024/06/21 00:00:00,421;22,A
5436,5436,2024/04/07 00:00:00,253;70,B
5437,5437,2025/02/26 00:00:00,254;02,C
5438,5438,2023/08/18 00:00:00,685;50,C
5439,5439,2024/04/07 00:00:00,481;49,C
5440,5440,2024/02/14 00:00:00,217;25,C
5441,5441,2023/04/26 00:00:00,519;32,A
5442,5442,2025/03/31 00:00:00,532;29,C
5443,5443,2025/01/20 00:00:00,366;42,C
5444,5444,2024/03/01 00:00:00,366;41,C
5445,5445,2024/09/11 00:00:00,313;11,A
5446,5446,2024/01/19 00:00:00,338;63,B
5447,5447,2024/08/07 00:00:00,206;53,B
5448,5448,2024/02/12 00:00:00,221;82,A
5449,5449,2024/04/20 00:00:00,586;12,C
5450,5450,2024/04/28 00:00:00,683;30,C
5451,5451,2024/08/17 00:00:00,204;36,A
5452,5452,2024/12/23 00:00:00,218;40,C
5453,5453,2024/12/12 00:00:00,289;47,A
5454,5454,2025/04/25 00:00:00,204;15,B
5455,5455,2023/09/09 00:00:00,519;18,A
5456,5456,2025/03/19 00:00:00,303;66,B
5457,5457,2023/10/07 00:00:00,466;19,A
5458,5458,2023/12/24 00:00:00,302;38,C
5459,5459,2024/02/13 00:00:00,372;48,B
5460,5460,2024/04/18 00:00:00,302;27,C
5461,5461,2024/12/27 00:00:00,501;17,B
5462,5462,2023/08/27 00:00:00,643;19,B
5463,5463,2024/07/15 00:00:00,690;41,C
5464,5464,2023/10/15 00:00:00,467;02,B
5465,5465,2024/06/03 00:00:00,576;48,C
5466,5466,2025/03/31 00:00:00,666;57,C
5467,5467,2024/08/15 00:00:00,619;34,A
5468,5468,2024/07/21 00:00:00,556;34,B
5469,5469,2023/08/15 00:00:00,685;06,C
5470,5470,2023/06/12 00:00:00,586;13,A
5471,5471,2023/09/09 00:00:00,589;81,C
5472,5472,2023/07/31 00:00:00,347;60,A
5473,5473,2024/09/18 00:00:00,635;55,C
5474,5474,2024/09/10 00:00:00,619;55,C
5475,5475,2024/03/25 00:00:00,365;07,A
5476,5476,2024/06/08 00:00:00,651;73,A
5477,5477,2023/11/10 00:00:00,471;18,A
5478,5478,2025/02/23 00:00:00,346;04,B
5479,5479,2024/09/19 00:00:00,295;11,C
5480,5480,2023/07/05 00:00:00,638;50,B
5481,5481,2023/08/22 00:00:00,580;74,B
5482,5482,2024/12/03 00:00:00,521;72,C
5483,5483,2024/02/27 00:00:00,259;36,B
5484,5484,2025/01/29 00:00:00,531;43,B
5485,5485,2023/07/15 00:00:00,509;79,B
5486,5486,2023/09/14 00:00:00,624;32,B
5487,5487,2025/01/05 00:00:00,623;90,A
5488,5488,2023/10/19 00:00:00,670;29,B
5489,5489,2024/11/18 00:00:00,272;45,C
5490,5490,2023/10/18 00:00:00,446;45,A
5491,5491,2023/05/16 00:00:00,648;42,C
5492,5492,2024/04/21 00:00:00,321;49,B
5493,5493,2025/01/19 00:00:00,609;55,C
5494,5494,2024/09/21 00:00:00,336;87,B
5495,5495,2023/08/20 00:00:00,624;00,A
5496,5496,2023/09/09 00:00:00,385;92,A
5497,5497,2024/12/15 00:00:00,664;88,A
5498,5498,2024/09/19 00:00:00,337;92,B
5499,5499,2025/03/17 00:00:00,346;49,B
5500,5500,2024/06/25 00:00:00,227;82,B
5501,5501,2023/06/23 00:00:00,256;43,B
5502,5502,2024/06/28 00:00:00,230;60,C
5503,5503,2024/06/13 00:00:00,388;12,B
5504,5504,2025/01/05 00:00:00,352;18,B
5505,5505,2025/02/17 00:00:00,352;91,B
5506,5506,2024/02/03 00:00:00,411;87,B
5507,5507,2025/02/28 00:00:00,289;94,C
5508,5508,2023/07/10 00:00:00,473;08,C
5509,5509,2023/12/10 00:00:00,296;09,A
5510,5510,2023/07/05 00:00:00,248;34,B
5511,5511,2023/09/13 00:00:00,258;75,A
5512,5512,2024/06/13 00:00:00,472;15,B
5513,5513,2024/09/30 00:00:00,335;43,B
5514,5514,2023/11/20 00:00:00,504;23,B
5515,5515,2025/04/07 00:00:00,645;69,B
5516,5516,2024/07/05 00:00:00,386;47,C
5517,5517,2024/05/09 00:00:00,528;18,A
5518,5518,2024/06/17 00:00:00,246;13,B
5519,5519,2025/01/23 00:00:00,596;02,B
5520,5520,2023/05/12 00:00:00,275;92,B
5521,5521,2024/03/19 00:00:00,438;30,C
5522,5522,2023/09/30 00:00:00,343;24,A
5523,5523,2024/06/11 00:00:00,560;16,C
5524,5524,2023/07/19 00:00:00,258;72,A
5525,5525,2024/03/31 00:00:00,591;55,B
5526,5526,2023/12/19 00:00:00,276;13,A
5527,5527,2024/02/04 00:00:00,341;37,C
5528,5528,2025/04/29 00:00:00,381;18,A
5529,5529,2025/03/16 00:00:00,651;26,B
5530,5530,2024/06/07 00:00:00,408;29,C
5531,5531,2024/01/11 00:00:00,578;40,C
5532,5532,2024/01/09 00:00:00,441;89,C
5533,5533,2025/04/10 00:00:00,326;61,B
5534,5534,2025/04/30 00:00:00,610;92,A
5535,5535,2025/03/07 00:00:00,489;82,A
5536,5536,2023/12/18 00:00:00,258;10,B
5537,5537,2023/07/23 00:00:00,681;76,B
5538,5538,2023/04/30 00:00:00,630;58,A
5539,5539,2024/09/16 00:00:00,592;04,A
5540,5540,2024/08/17 00:00:00,577;61,B
5541,5541,2024/01/22 00:00:00,416;94,B
5542,5542,2025/03/17 00:00:00,567;73,B
5543,5543,2024/06/27 00:00:00,421;93,A
5544,5544,2024/04/09 00:00:00,441;37,C
5545,5545,2024/10/09 00:00:00,525;34,A
5546,5546,2023/06/30 00:00:00,473;76,A
5547,5547,2025/01/18 00:00:00,269;48,A
5548,5548,2024/01/17 00:00:00,548;53,C
5549,5549,2024/11/29 00:00:00,407;40,B
5550,5550,2023/08/19 00:00:00,684;31,A
5551,5551,2024/11/13 00:00:00,235;90,C
5552,5552,2023/10/04 00:00:00,539;11,C
5553,5553,2025/02/15 00:00:00,325;70,B
5554,5554,2024/06/02 00:00:00,307;05,B
5555,5555,2023/06/04 00:00:00,628;36,A
5556,5556,2023/10/25 00:00:00,329;10,B
5557,5557,2023/05/31 00:00:00,615;22,A
5558,5558,2024/09/17 00:00:00,395;52,B
5559,5559,2023/07/30 00:00:00,225;17,C
5560,5560,2024/04/14 00:00:00,332;92,A
5561,5561,2023/07/13 00:00:00,287;76,C
5562,5562,2023/08/06 00:00:00,458;08,B
5563,5563,2025/01/22 00:00:00,474;30,C
5564,5564,2023/05/13 00:00:00,448;84,B
5565,5565,2023/09/28 00:00:00,672;89,A
5566,5566,2024/01/23 00:00:00,602;06,A
5567,5567,2025/02/26 00:00:00,376;91,C
5568,5568,2024/04/20 00:00:00,352;71,B
5569,5569,2023/10/10 00:00:00,536;19,A
5570,5570,2024/10/21 00:00:00,336;18,C
5571,5571,2024/03/09 00:00:00,690;61,C
5572,5572,2023/10/03 00:00:00,240;88,B
5573,5573,2023/08/03 00:00:00,595;89,C
5574,5574,2023/09/20 00:00:00,387;96,A
5575,5575,2023/06/30 00:00:00,667;95,A
5576,5576,2023/05/23 00:00:00,520;22,B
5577,5577,2025/04/17 00:00:00,355;48,C
5578,5578,2023/07/30 00:00:00,643;27,A
5579,5579,2024/12/10 00:00:00,417;21,A
5580,5580,2023/06/25 00:00:00,269;19,B
5581,5581,2024/01/07 00:00:00,208;96,B
5582,5582,2023/05/08 00:00:00,547;08,C
5583,5583,2024/06/08 00:00:00,369;66,A
5584,5584,2023/07/15 00:00:00,313;12,A
5585,5585,2025/03/03 00:00:00,566;97,C
5586,5586,2024/11/02 00:00:00,566;91,A
5587,5587,2024/05/06 00:00:00,543;82,B
5588,5588,2024/12/31 00:00:00,238;34,A
5589,5589,2024/01/27 00:00:00,600;80,A
5590,5590,2023/06/04 00:00:00,568;95,B
5591,5591,2024/06/18 00:00:00,466;95,B
5592,5592,2023/12/24 00:00:00,550;34,B
5593,5593,2023/07/01 00:00:00,464;96,B
5594,5594,2024/08/25 00:00:00,648;16,B
5595,5595,2025/03/15 00:00:00,603;31,A
5596,5596,2024/08/22 00:00:00,224;43,B
5597,5597,2024/04/16 00:00:00,655;06,C
5598,5598,2024/05/27 00:00:00,655;15,B
5599,5599,2025/02/10 00:00:00,274;33,B
5600,5600,2024/11/13 00:00:00,283;96,C
5601,5601,2024/12/25 00:00:00,570;62,A
5602,5602,2023/10/08 00:00:00,382;83,A
5603,5603,2024/08/17 00:00:00,478;51,B
5604,5604,2024/07/04 00:00:00,583;57,C
5605,5605,2024/03/10 00:00:00,617;02,B
5606,5606,2023/08/03 00:00:00,393;42,B
5607,5607,2023/05/03 00:00:00,405;32,B
5608,5608,2024/05/02 00:00:00,603;84,B
5609,5609,2023/09/23 00:00:00,638;43,A
5610,5610,2025/03/28 00:00:00,278;21,C
5611,5611,2023/07/09 00:00:00,277;29,C
5612,5612,2023/07/07 00:00:00,365;33,B
5613,5613,2024/11/20 00:00:00,629;44,A
5614,5614,2024/10/05 00:00:00,245;87,C
5615,5615,2023/09/26 00:00:00,413;64,C
5616,5616,2024/10/03 00:00:00,292;02,B
5617,5617,2023/10/17 00:00:00,620;50,C
5618,5618,2023/07/25 00:00:00,619;94,A
5619,5619,2024/09/04 00:00:00,216;22,C
5620,5620,2024/11/26 00:00:00,248;95,C
5621,5621,2023/08/13 00:00:00,491;08,C
5622,5622,2024/12/20 00:00:00,504;54,A
5623,5623,2024/02/22 00:00:00,565;06,B
5624,5624,2023/07/06 00:00:00,256;61,B
5625,5625,2025/02/19 00:00:00,261;54,A
5626,5626,2025/02/09 00:00:00,463;41,A
5627,5627,2024/06/13 00:00:00,319;48,A
5628,5628,2024/12/01 00:00:00,493;14,C
5629,5629,2024/03/11 00:00:00,653;99,C
5630,5630,2024/07/28 00:00:00,284;64,B
5631,5631,2024/01/18 00:00:00,473;43,A
5632,5632,2024/01/18 00:00:00,473;04,A
5633,5633,2023/12/05 00:00:00,384;90,C
5634,5634,2025/02/19 00:00:00,492;26,B
5635,5635,2025/02/16 00:00:00,558;69,B
5636,5636,2024/08/14 00:00:00,493;70,A
5637,5637,2023/06/02 00:00:00,670;67,A
5638,5638,2024/10/07 00:00:00,403;92,A
5639,5639,2024/07/07 00:00:00,287;02,A
5640,5640,2025/02/11 00:00:00,643;43,A
5641,5641,2023/06/29 00:00:00,248;38,C
5642,5642,2024/11/01 00:00:00,516;89,A
5643,5643,2023/10/07 00:00:00,273;09,A
5644,5644,2024/04/27 00:00:00,283;62,B
5645,5645,2023/12/27 00:00:00,405;38,C
5646,5646,2023/09/17 00:00:00,393;64,A
5647,5647,2024/07/24 00:00:00,451;63,C
5648,5648,2023/07/23 00:00:00,372;24,B
5649,5649,2023/05/16 00:00:00,388;43,B
5650,5650,2024/05/27 00:00:00,641;49,C
5651,5651,2023/10/17 00:00:00,219;42,C
5652,5652,2024/07/01 00:00:00,517;74,B
5653,5653,2024/03/28 00:00:00,551;53,A
5654,5654,2023/07/25 00:00:00,284;05,C
5655,5655,2023/12/28 00:00:00,585;04,B
5656,5656,2025/01/25 00:00:00,592;03,C
5657,5657,2024/10/08 00:00:00,630;90,C
5658,5658,2023/05/16 00:00:00,325;15,C
5659,5659,2023/12/16 00:00:00,388;24,B
5660,5660,2024/05/16 00:00:00,207;42,A
5661,5661,2023/09/29 00:00:00,606;69,C
5662,5662,2024/10/17 00:00:00,201;42,C
5663,5663,2025/01/19 00:00:00,262;58,A
5664,5664,2023/07/01 00:00:00,550;54,A
5665,5665,2024/03/30 00:00:00,660;31,C
5666,5666,2024/09/07 00:00:00,627;39,C
5667,5667,2024/04/30 00:00:00,297;46,A
5668,5668,2024/01/05 00:00:00,298;34,B
5669,5669,2023/05/17 00:00:00,251;69,A
5670,5670,2025/01/24 00:00:00,416;88,C
5671,5671,2023/10/15 00:00:00,653;25,A
5672,5672,2024/04/03 00:00:00,646;49,A
5673,5673,2023/12/08 00:00:00,248;85,B
5674,5674,2024/04/22 00:00:00,410;98,B
5675,5675,2024/04/20 00:00:00,450;27,B
5676,5676,2023/05/08 00:00:00,297;71,C
5677,5677,2023/08/10 00:00:00,416;61,B
5678,5678,2024/03/06 00:00:00,668;05,A
5679,5679,2023/10/25 00:00:00,548;39,C
5680,5680,2024/12/24 00:00:00,442;75,B
5681,5681,2025/01/09 00:00:00,510;71,C
5682,5682,2024/07/16 00:00:00,226;63,C
5683,5683,2023/08/05 00:00:00,449;94,A
5684,5684,2024/11/24 00:00:00,517;58,C
5685,5685,2024/11/29 00:00:00,568;53,C
5686,5686,2024/02/25 00:00:00,552;30,B
5687,5687,2023/06/27 00:00:00,687;76,A
5688,5688,2023/12/14 00:00:00,394;36,B
5689,5689,2024/01/10 00:00:00,214;23,C
5690,5690,2025/03/05 00:00:00,568;95,B
5691,5691,2023/11/26 00:00:00,640;85,A
5692,5692,2024/03/19 00:00:00,544;98,B
5693,5693,2024/07/26 00:00:00,520;26,C
5694,5694,2023/07/15 00:00:00,346;39,B
5695,5695,2023/12/11 00:00:00,300;64,A
5696,5696,2025/01/24 00:00:00,550;17,A
5697,5697,2025/01/12 00:00:00,468;82,A
5698,5698,2024/07/03 00:00:00,301;14,C
5699,5699,2024/01/25 00:00:00,270;06,C
5700,5700,2023/08/15 00:00:00,478;11,A
5701,5701,2024/06/17 00:00:00,661;02,C
5702,5702,2024/07/17 00:00:00,616;23,B
5703,5703,2024/12/08 00:00:00,615;95,C
5704,5704,2024/05/09 00:00:00,696;04,A
5705,5705,2023/12/20 00:00:00,299;52,A
5706,5706,2024/05/29 00:00:00,244;46,C
5707,5707,2024/09/08 00:00:00,231;00,C
5708,5708,2024/08/20 00:00:00,458;86,B
5709,5709,2023/11/08 00:00:00,343;83,C
5710,5710,2025/02/17 00:00:00,346;81,B
5711,5711,2024/06/29 00:00:00,582;64,A
5712,5712,2025/04/11 00:00:00,461;57,B
5713,5713,2024/02/06 00:00:00,276;41,B
5714,5714,2025/04/15 00:00:00,607;86,C
5715,5715,2024/12/25 00:00:00,694;44,B
5716,5716,2024/03/12 00:00:00,439;94,A
5717,5717,2025/04/26 00:00:00,395;26,C
5718,5718,2023/10/04 00:00:00,522;95,A
5719,5719,2023/11/27 00:00:00,349;56,A
5720,5720,2023/06/12 00:00:00,476;11,C
5721,5721,2024/10/27 00:00:00,647;55,A
5722,5722,2024/09/09 00:00:00,404;06,C
5723,5723,2024/03/29 00:00:00,695;19,C
5724,5724,2024/01/16 00:00:00,320;75,B
5725,5725,2025/02/18 00:00:00,458;32,C
5726,5726,2024/06/20 00:00:00,520;61,B
5727,5727,2024/03/12 00:00:00,532;60,C
5728,5728,2023/06/24 00:00:00,337;17,C
5729,5729,2024/08/10 00:00:00,287;20,A
5730,5730,2025/01/14 00:00:00,447;28,B
5731,5731,2024/07/23 00:00:00,213;17,A
5732,5732,2024/08/12 00:00:00,326;59,C
5733,5733,2024/09/07 00:00:00,618;11,A
5734,5734,2025/01/09 00:00:00,379;77,B
5735,5735,2024/03/11 00:00:00,335;83,B
5736,5736,2024/08/14 00:00:00,295;37,A
5737,5737,2024/05/05 00:00:00,258;45,B
5738,5738,2023/08/13 00:00:00,558;80,C
5739,5739,2023/07/25 00:00:00,509;94,B
5740,5740,2023/10/31 00:00:00,533;69,A
5741,5741,2023/12/01 00:00:00,279;79,A
5742,5742,2024/09/08 00:00:00,412;26,A
5743,5743,2024/10/17 00:00:00,609;31,A
5744,5744,2024/01/01 00:00:00,402;21,B
5745,5745,2024/04/30 00:00:00,411;96,C
5746,5746,2024/05/24 00:00:00,204;88,A
5747,5747,2024/12/09 00:00:00,474;01,A
5748,5748,2023/09/12 00:00:00,586;06,C
5749,5749,2024/05/05 00:00:00,598;77,C
5750,5750,2023/06/25 00:00:00,224;48,C
5751,5751,2024/01/09 00:00:00,495;38,C
5752,5752,2023/06/01 00:00:00,374;22,A
5753,5753,2024/11/23 00:00:00,460;84,B
5754,5754,2025/02/20 00:00:00,377;05,A
5755,5755,2023/07/26 00:00:00,312;96,B
5756,5756,2024/10/18 00:00:00,337;09,B
5757,5757,2023/08/25 00:00:00,453;66,A
5758,5758,2025/03/06 00:00:00,335;61,C
5759,5759,2024/10/22 00:00:00,513;20,C
5760,5760,2024/07/31 00:00:00,660;30,C
5761,5761,2023/11/11 00:00:00,507;43,C
5762,5762,2024/04/17 00:00:00,669;91,B
5763,5763,2023/10/12 00:00:00,361;89,A
5764,5764,2025/02/21 00:00:00,548;53,C
5765,5765,2024/02/12 00:00:00,561;52,C
5766,5766,2023/05/18 00:00:00,658;52,C
5767,5767,2024/09/24 00:00:00,494;49,C
5768,5768,2024/09/06 00:00:00,505;88,A
5769,5769,2024/08/17 00:00:00,623;60,A
5770,5770,2024/04/04 00:00:00,577;38,B
5771,5771,2024/03/26 00:00:00,527;39,A
5772,5772,2023/06/30 00:00:00,310;54,C
5773,5773,2023/06/17 00:00:00,438;84,B
5774,5774,2024/07/13 00:00:00,508;55,A
5775,5775,2023/12/16 00:00:00,625;10,C
5776,5776,2024/08/30 00:00:00,308;90,C
5777,5777,2024/01/04 00:00:00,574;16,A
5778,5778,2024/10/09 00:00:00,378;11,C
5779,5779,2024/09/05 00:00:00,668;98,C
5780,5780,2024/07/01 00:00:00,629;66,B
5781,5781,2025/02/24 00:00:00,549;55,B
5782,5782,2025/01/24 00:00:00,423;51,B
5783,5783,2023/08/29 00:00:00,521;37,A
5784,5784,2024/03/12 00:00:00,673;73,C
5785,5785,2024/03/05 00:00:00,540;14,C
5786,5786,2024/08/30 00:00:00,691;76,B
5787,5787,2024/07/10 00:00:00,310;98,B
5788,5788,2024/06/26 00:00:00,286;29,B
5789,5789,2024/09/23 00:00:00,545;72,A
5790,5790,2025/02/19 00:00:00,221;06,C
5791,5791,2025/02/20 00:00:00,424;61,B
5792,5792,2024/08/09 00:00:00,272;64,C
5793,5793,2025/04/13 00:00:00,527;80,A
5794,5794,2023/11/18 00:00:00,301;33,B
5795,5795,2024/01/13 00:00:00,370;04,C
5796,5796,2023/10/25 00:00:00,371;92,A
5797,5797,2023/07/11 00:00:00,391;05,A
5798,5798,2025/04/26 00:00:00,561;69,A
5799,5799,2024/02/03 00:00:00,593;68,C
5800,5800,2024/07/26 00:00:00,310;70,A
5801,5801,2023/12/14 00:00:00,462;93,C
5802,5802,2023/11/04 00:00:00,487;85,C
5803,5803,2024/08/16 00:00:00,678;94,C
5804,5804,2024/05/16 00:00:00,499;42,A
5805,5805,2024/10/23 00:00:00,224;52,C
5806,5806,2023/10/20 00:00:00,693;39,C
5807,5807,2024/01/21 00:00:00,593;25,A
5808,5808,2024/06/03 00:00:00,203;08,A
5809,5809,2024/12/20 00:00:00,306;68,B
5810,5810,2023/09/07 00:00:00,548;45,B
5811,5811,2024/08/23 00:00:00,260;27,B
5812,5812,2023/06/22 00:00:00,435;46,C
5813,5813,2023/12/14 00:00:00,522;78,C
5814,5814,2025/02/07 00:00:00,201;43,C
5815,5815,2023/08/23 00:00:00,587;38,C
