LivestockWeightID,LivestockID,RecordedOn,WeightKg
18291,3659,2022/12/07 00:00:00,195;07
18292,3659,2023/01/07 00:00:00,263;82
18293,3659,2023/02/07 00:00:00,191;46
18294,3659,2023/03/07 00:00:00,203;52
18295,3659,2023/04/07 00:00:00,166;52
18296,3660,2020/07/15 00:00:00,39;96
18297,3660,2020/08/15 00:00:00,320;51
18298,3660,2020/09/15 00:00:00,81;09
18299,3660,2020/10/15 00:00:00,260;40
18300,3660,2020/11/15 00:00:00,67;80
18301,3661,2023/03/13 00:00:00,233;79
18302,3661,2023/04/13 00:00:00,159;57
18303,3661,2023/05/13 00:00:00,158;64
18304,3661,2023/06/13 00:00:00,120;51
18305,3661,2023/07/13 00:00:00,69;09
18306,3662,2021/04/12 00:00:00,73;92
18307,3662,2021/05/12 00:00:00,156;11
18308,3662,2021/06/12 00:00:00,241;84
18309,3662,2021/07/12 00:00:00,91;92
18310,3662,2021/08/12 00:00:00,52;73
18311,3663,2023/01/01 00:00:00,306;79
18312,3663,2023/02/01 00:00:00,250;94
18313,3663,2023/03/01 00:00:00,317;64
18314,3663,2023/04/01 00:00:00,229;56
18315,3663,2023/05/01 00:00:00,30;70
18316,3664,2021/05/02 00:00:00,271;60
18317,3664,2021/06/02 00:00:00,224;56
18318,3664,2021/07/02 00:00:00,58;80
18319,3664,2021/08/02 00:00:00,228;01
18320,3664,2021/09/02 00:00:00,93;17
18321,3665,2021/07/06 00:00:00,61;29
18322,3665,2021/08/06 00:00:00,122;01
18323,3665,2021/09/06 00:00:00,282;58
18324,3665,2021/10/06 00:00:00,249;69
18325,3665,2021/11/06 00:00:00,169;01
18326,3666,2021/07/11 00:00:00,33;59
18327,3666,2021/08/11 00:00:00,180;90
18328,3666,2021/09/11 00:00:00,122;71
18329,3666,2021/10/11 00:00:00,169;72
18330,3666,2021/11/11 00:00:00,205;07
18331,3667,2020/07/07 00:00:00,186;49
18332,3667,2020/08/07 00:00:00,101;44
18333,3667,2020/09/07 00:00:00,65;63
18334,3667,2020/10/07 00:00:00,128;34
18335,3667,2020/11/07 00:00:00,191;78
18336,3668,2021/05/15 00:00:00,63;15
18337,3668,2021/06/15 00:00:00,93;13
18338,3668,2021/07/15 00:00:00,227;98
18339,3668,2021/08/15 00:00:00,185;06
18340,3668,2021/09/15 00:00:00,47;84
18341,3669,2022/09/14 00:00:00,132;58
18342,3669,2022/10/14 00:00:00,199;83
18343,3669,2022/11/14 00:00:00,207;26
18344,3669,2022/12/14 00:00:00,116;03
18345,3669,2023/01/14 00:00:00,321;03
18346,3670,2023/12/05 00:00:00,274;13
18347,3670,2024/01/05 00:00:00,276;18
18348,3670,2024/02/05 00:00:00,291;90
18349,3670,2024/03/05 00:00:00,202;82
18350,3670,2024/04/05 00:00:00,224;92
18351,3671,2023/06/02 00:00:00,145;39
18352,3671,2023/07/02 00:00:00,291;71
18353,3671,2023/08/02 00:00:00,183;08
18354,3671,2023/09/02 00:00:00,197;23
18355,3671,2023/10/02 00:00:00,36;51
18356,3672,2022/01/06 00:00:00,141;79
18357,3672,2022/02/06 00:00:00,206;99
18358,3672,2022/03/06 00:00:00,238;95
18359,3672,2022/04/06 00:00:00,281;50
18360,3672,2022/05/06 00:00:00,65;50
18361,3673,2023/11/08 00:00:00,223;01
18362,3673,2023/12/08 00:00:00,63;39
18363,3673,2024/01/08 00:00:00,102;12
18364,3673,2024/02/08 00:00:00,216;85
18365,3673,2024/03/08 00:00:00,196;24
18366,3674,2020/10/17 00:00:00,235;35
18367,3674,2020/11/17 00:00:00,215;31
18368,3674,2020/12/17 00:00:00,219;31
18369,3674,2021/01/17 00:00:00,67;77
18370,3674,2021/02/17 00:00:00,297;56
18371,3675,2021/10/02 00:00:00,208;47
18372,3675,2021/11/02 00:00:00,326;58
18373,3675,2021/12/02 00:00:00,203;75
18374,3675,2022/01/02 00:00:00,210;17
18375,3675,2022/02/02 00:00:00,290;58
18376,3676,2023/12/17 00:00:00,191;47
18377,3676,2024/01/17 00:00:00,244;74
18378,3676,2024/02/17 00:00:00,196;55
18379,3676,2024/03/17 00:00:00,258;66
18380,3676,2024/04/17 00:00:00,224;88
18381,3677,2022/05/12 00:00:00,87;41
18382,3677,2022/06/12 00:00:00,219;00
18383,3677,2022/07/12 00:00:00,249;89
18384,3677,2022/08/12 00:00:00,274;80
18385,3677,2022/09/12 00:00:00,89;68
18386,3678,2023/07/09 00:00:00,224;78
18387,3678,2023/08/09 00:00:00,248;36
18388,3678,2023/09/09 00:00:00,198;40
18389,3678,2023/10/09 00:00:00,121;83
18390,3678,2023/11/09 00:00:00,79;99
18391,3679,2023/02/02 00:00:00,186;15
18392,3679,2023/03/02 00:00:00,184;18
18393,3679,2023/04/02 00:00:00,276;48
18394,3679,2023/05/02 00:00:00,149;56
18395,3679,2023/06/02 00:00:00,154;82
18396,3680,2020/05/24 00:00:00,99;19
18397,3680,2020/06/24 00:00:00,127;71
18398,3680,2020/07/24 00:00:00,320;41
18399,3680,2020/08/24 00:00:00,249;79
18400,3680,2020/09/24 00:00:00,115;69
18401,3681,2021/05/10 00:00:00,88;82
18402,3681,2021/06/10 00:00:00,86;87
18403,3681,2021/07/10 00:00:00,254;13
18404,3681,2021/08/10 00:00:00,235;26
18405,3681,2021/09/10 00:00:00,46;45
18406,3682,2021/06/17 00:00:00,148;81
18407,3682,2021/07/17 00:00:00,117;96
18408,3682,2021/08/17 00:00:00,302;91
18409,3682,2021/09/17 00:00:00,236;65
18410,3682,2021/10/17 00:00:00,175;04
18411,3683,2022/05/07 00:00:00,227;05
18412,3683,2022/06/07 00:00:00,40;44
18413,3683,2022/07/07 00:00:00,310;29
18414,3683,2022/08/07 00:00:00,86;63
18415,3683,2022/09/07 00:00:00,308;09
18416,3684,2023/06/15 00:00:00,34;02
18417,3684,2023/07/15 00:00:00,143;50
18418,3684,2023/08/15 00:00:00,157;32
18419,3684,2023/09/15 00:00:00,157;17
18420,3684,2023/10/15 00:00:00,301;46
18421,3685,2023/07/03 00:00:00,316;99
18422,3685,2023/08/03 00:00:00,46;92
18423,3685,2023/09/03 00:00:00,127;48
18424,3685,2023/10/03 00:00:00,317;78
18425,3685,2023/11/03 00:00:00,141;40
18426,3686,2021/10/25 00:00:00,54;28
18427,3686,2021/11/25 00:00:00,80;10
18428,3686,2021/12/25 00:00:00,84;18
18429,3686,2022/01/25 00:00:00,85;35
18430,3686,2022/02/25 00:00:00,221;39
18431,3687,2024/02/02 00:00:00,93;76
18432,3687,2024/03/02 00:00:00,254;33
18433,3687,2024/04/02 00:00:00,276;77
18434,3687,2024/05/02 00:00:00,172;97
18435,3687,2024/06/02 00:00:00,166;06
18436,3688,2022/01/04 00:00:00,30;54
18437,3688,2022/02/04 00:00:00,294;87
18438,3688,2022/03/04 00:00:00,44;63
18439,3688,2022/04/04 00:00:00,258;35
18440,3688,2022/05/04 00:00:00,270;87
18441,3689,2023/12/25 00:00:00,136;82
18442,3689,2024/01/25 00:00:00,275;45
18443,3689,2024/02/25 00:00:00,291;75
18444,3689,2024/03/25 00:00:00,276;78
18445,3689,2024/04/25 00:00:00,182;95
18446,3690,2021/12/07 00:00:00,175;72
18447,3690,2022/01/07 00:00:00,203;89
18448,3690,2022/02/07 00:00:00,219;86
18449,3690,2022/03/07 00:00:00,171;47
18450,3690,2022/04/07 00:00:00,150;81
18451,3691,2023/11/06 00:00:00,285;69
18452,3691,2023/12/06 00:00:00,300;39
18453,3691,2024/01/06 00:00:00,193;25
18454,3691,2024/02/06 00:00:00,278;33
18455,3691,2024/03/06 00:00:00,128;70
18456,3692,2020/04/12 00:00:00,71;90
18457,3692,2020/05/12 00:00:00,289;39
18458,3692,2020/06/12 00:00:00,266;35
18459,3692,2020/07/12 00:00:00,123;86
18460,3692,2020/08/12 00:00:00,322;16
18461,3693,2023/07/07 00:00:00,98;71
18462,3693,2023/08/07 00:00:00,63;78
18463,3693,2023/09/07 00:00:00,247;56
18464,3693,2023/10/07 00:00:00,45;26
18465,3693,2023/11/07 00:00:00,111;28
18466,3694,2022/04/11 00:00:00,302;72
18467,3694,2022/05/11 00:00:00,93;67
18468,3694,2022/06/11 00:00:00,167;32
18469,3694,2022/07/11 00:00:00,250;57
18470,3694,2022/08/11 00:00:00,307;55
18471,3695,2020/04/24 00:00:00,69;15
18472,3695,2020/05/24 00:00:00,128;87
18473,3695,2020/06/24 00:00:00,228;97
18474,3695,2020/07/24 00:00:00,216;30
18475,3695,2020/08/24 00:00:00,194;63
18476,3696,2020/08/14 00:00:00,71;54
18477,3696,2020/09/14 00:00:00,85;17
18478,3696,2020/10/14 00:00:00,180;70
18479,3696,2020/11/14 00:00:00,164;83
18480,3696,2020/12/14 00:00:00,295;69
18481,3697,2022/07/04 00:00:00,180;39
18482,3697,2022/08/04 00:00:00,190;25
18483,3697,2022/09/04 00:00:00,242;71
18484,3697,2022/10/04 00:00:00,264;54
18485,3697,2022/11/04 00:00:00,265;70
18486,3698,2020/11/15 00:00:00,123;37
18487,3698,2020/12/15 00:00:00,91;08
18488,3698,2021/01/15 00:00:00,328;44
18489,3698,2021/02/15 00:00:00,74;27
18490,3698,2021/03/15 00:00:00,124;15
18491,3699,2021/08/24 00:00:00,71;15
18492,3699,2021/09/24 00:00:00,58;51
18493,3699,2021/10/24 00:00:00,250;77
18494,3699,2021/11/24 00:00:00,266;19
18495,3699,2021/12/24 00:00:00,202;16
18496,3700,2022/09/27 00:00:00,103;04
18497,3700,2022/10/27 00:00:00,57;89
18498,3700,2022/11/27 00:00:00,276;49
18499,3700,2022/12/27 00:00:00,195;50
18500,3700,2023/01/27 00:00:00,210;23
18501,3701,2021/07/20 00:00:00,112;04
18502,3701,2021/08/20 00:00:00,66;57
18503,3701,2021/09/20 00:00:00,299;29
18504,3701,2021/10/20 00:00:00,193;92
18505,3701,2021/11/20 00:00:00,111;66
18506,3702,2023/12/06 00:00:00,186;82
18507,3702,2024/01/06 00:00:00,101;42
18508,3702,2024/02/06 00:00:00,306;95
18509,3702,2024/03/06 00:00:00,113;69
18510,3702,2024/04/06 00:00:00,87;17
18511,3703,2023/10/21 00:00:00,316;74
18512,3703,2023/11/21 00:00:00,138;69
18513,3703,2023/12/21 00:00:00,131;52
18514,3703,2024/01/21 00:00:00,158;17
18515,3703,2024/02/21 00:00:00,171;77
18516,3704,2021/05/04 00:00:00,238;46
18517,3704,2021/06/04 00:00:00,151;06
18518,3704,2021/07/04 00:00:00,313;01
18519,3704,2021/08/04 00:00:00,109;56
18520,3704,2021/09/04 00:00:00,317;91
18521,3705,2020/10/22 00:00:00,241;64
18522,3705,2020/11/22 00:00:00,95;24
18523,3705,2020/12/22 00:00:00,123;05
18524,3705,2021/01/22 00:00:00,156;42
18525,3705,2021/02/22 00:00:00,266;40
18526,3706,2022/06/26 00:00:00,40;64
18527,3706,2022/07/26 00:00:00,208;10
18528,3706,2022/08/26 00:00:00,292;78
18529,3706,2022/09/26 00:00:00,44;13
18530,3706,2022/10/26 00:00:00,121;59
18531,3707,2023/08/02 00:00:00,43;64
18532,3707,2023/09/02 00:00:00,138;68
18533,3707,2023/10/02 00:00:00,315;20
18534,3707,2023/11/02 00:00:00,284;60
18535,3707,2023/12/02 00:00:00,213;65
18536,3708,2021/11/08 00:00:00,143;82
18537,3708,2021/12/08 00:00:00,220;96
18538,3708,2022/01/08 00:00:00,78;79
18539,3708,2022/02/08 00:00:00,182;89
18540,3708,2022/03/08 00:00:00,108;88
18541,3709,2021/09/06 00:00:00,51;95
18542,3709,2021/10/06 00:00:00,114;13
18543,3709,2021/11/06 00:00:00,244;74
18544,3709,2021/12/06 00:00:00,317;10
18545,3709,2022/01/06 00:00:00,137;42
18546,3710,2023/11/07 00:00:00,262;46
18547,3710,2023/12/07 00:00:00,256;99
18548,3710,2024/01/07 00:00:00,122;60
18549,3710,2024/02/07 00:00:00,124;41
18550,3710,2024/03/07 00:00:00,293;70
18551,3711,2021/07/19 00:00:00,281;98
18552,3711,2021/08/19 00:00:00,74;88
18553,3711,2021/09/19 00:00:00,196;93
18554,3711,2021/10/19 00:00:00,207;59
18555,3711,2021/11/19 00:00:00,298;60
18556,3712,2023/10/11 00:00:00,46;80
18557,3712,2023/11/11 00:00:00,273;52
18558,3712,2023/12/11 00:00:00,172;87
18559,3712,2024/01/11 00:00:00,257;52
18560,3712,2024/02/11 00:00:00,101;02
18561,3713,2023/01/02 00:00:00,308;72
18562,3713,2023/02/02 00:00:00,138;64
18563,3713,2023/03/02 00:00:00,292;82
18564,3713,2023/04/02 00:00:00,322;11
18565,3713,2023/05/02 00:00:00,73;52
18566,3714,2021/09/17 00:00:00,208;06
18567,3714,2021/10/17 00:00:00,153;49
18568,3714,2021/11/17 00:00:00,176;93
18569,3714,2021/12/17 00:00:00,274;53
18570,3714,2022/01/17 00:00:00,57;96
18571,3715,2024/02/07 00:00:00,47;50
18572,3715,2024/03/07 00:00:00,102;27
18573,3715,2024/04/07 00:00:00,160;13
18574,3715,2024/05/07 00:00:00,30;67
18575,3715,2024/06/07 00:00:00,295;96
18576,3716,2022/08/05 00:00:00,157;51
18577,3716,2022/09/05 00:00:00,180;49
18578,3716,2022/10/05 00:00:00,135;95
18579,3716,2022/11/05 00:00:00,49;00
18580,3716,2022/12/05 00:00:00,33;94
18581,3717,2021/03/01 00:00:00,113;65
18582,3717,2021/04/01 00:00:00,115;50
18583,3717,2021/05/01 00:00:00,198;37
18584,3717,2021/06/01 00:00:00,80;43
18585,3717,2021/07/01 00:00:00,169;61
18586,3718,2021/12/17 00:00:00,298;76
18587,3718,2022/01/17 00:00:00,271;75
18588,3718,2022/02/17 00:00:00,137;62
18589,3718,2022/03/17 00:00:00,316;00
18590,3718,2022/04/17 00:00:00,196;84
18591,3719,2023/06/27 00:00:00,200;30
18592,3719,2023/07/27 00:00:00,78;09
18593,3719,2023/08/27 00:00:00,151;27
18594,3719,2023/09/27 00:00:00,111;87
18595,3719,2023/10/27 00:00:00,130;16
18596,3720,2022/08/15 00:00:00,243;31
18597,3720,2022/09/15 00:00:00,151;31
18598,3720,2022/10/15 00:00:00,252;64
18599,3720,2022/11/15 00:00:00,273;58
18600,3720,2022/12/15 00:00:00,259;36
18601,3721,2022/03/22 00:00:00,138;97
18602,3721,2022/04/22 00:00:00,110;06
18603,3721,2022/05/22 00:00:00,178;07
18604,3721,2022/06/22 00:00:00,96;46
18605,3721,2022/07/22 00:00:00,276;20
18606,3722,2022/04/05 00:00:00,209;71
18607,3722,2022/05/05 00:00:00,244;75
18608,3722,2022/06/05 00:00:00,196;26
18609,3722,2022/07/05 00:00:00,241;63
18610,3722,2022/08/05 00:00:00,171;09
18611,3723,2021/07/13 00:00:00,196;31
18612,3723,2021/08/13 00:00:00,167;57
18613,3723,2021/09/13 00:00:00,153;86
18614,3723,2021/10/13 00:00:00,253;58
18615,3723,2021/11/13 00:00:00,317;37
18616,3724,2022/12/09 00:00:00,223;22
18617,3724,2023/01/09 00:00:00,270;28
18618,3724,2023/02/09 00:00:00,242;39
18619,3724,2023/03/09 00:00:00,182;50
18620,3724,2023/04/09 00:00:00,104;76
18621,3725,2024/02/25 00:00:00,266;31
18622,3725,2024/03/25 00:00:00,45;87
18623,3725,2024/04/25 00:00:00,190;93
18624,3725,2024/05/25 00:00:00,107;69
18625,3725,2024/06/25 00:00:00,187;66
18626,3726,2023/02/23 00:00:00,299;41
18627,3726,2023/03/23 00:00:00,281;00
18628,3726,2023/04/23 00:00:00,78;26
18629,3726,2023/05/23 00:00:00,230;51
18630,3726,2023/06/23 00:00:00,82;64
18631,3727,2022/01/22 00:00:00,36;20
18632,3727,2022/02/22 00:00:00,257;86
18633,3727,2022/03/22 00:00:00,192;37
18634,3727,2022/04/22 00:00:00,119;64
18635,3727,2022/05/22 00:00:00,224;96
18636,3728,2020/06/21 00:00:00,33;58
18637,3728,2020/07/21 00:00:00,267;43
18638,3728,2020/08/21 00:00:00,131;91
18639,3728,2020/09/21 00:00:00,134;23
18640,3728,2020/10/21 00:00:00,289;90
18641,3729,2021/10/18 00:00:00,84;01
18642,3729,2021/11/18 00:00:00,105;49
18643,3729,2021/12/18 00:00:00,225;99
18644,3729,2022/01/18 00:00:00,174;91
18645,3729,2022/02/18 00:00:00,30;53
18646,3730,2022/12/13 00:00:00,62;73
18647,3730,2023/01/13 00:00:00,254;23
18648,3730,2023/02/13 00:00:00,227;69
18649,3730,2023/03/13 00:00:00,124;50
18650,3730,2023/04/13 00:00:00,236;94
18651,3731,2020/04/05 00:00:00,303;04
18652,3731,2020/05/05 00:00:00,238;93
18653,3731,2020/06/05 00:00:00,100;14
18654,3731,2020/07/05 00:00:00,198;82
18655,3731,2020/08/05 00:00:00,323;05
18656,3732,2021/05/21 00:00:00,123;10
18657,3732,2021/06/21 00:00:00,249;14
18658,3732,2021/07/21 00:00:00,100;38
18659,3732,2021/08/21 00:00:00,238;80
18660,3732,2021/09/21 00:00:00,306;79
18661,3733,2022/07/25 00:00:00,258;71
18662,3733,2022/08/25 00:00:00,196;49
18663,3733,2022/09/25 00:00:00,295;75
18664,3733,2022/10/25 00:00:00,188;98
18665,3733,2022/11/25 00:00:00,164;90
18666,3734,2022/10/15 00:00:00,268;45
18667,3734,2022/11/15 00:00:00,305;19
18668,3734,2022/12/15 00:00:00,64;22
18669,3734,2023/01/15 00:00:00,58;62
18670,3734,2023/02/15 00:00:00,313;79
18671,3735,2022/03/02 00:00:00,285;78
18672,3735,2022/04/02 00:00:00,168;37
18673,3735,2022/05/02 00:00:00,138;15
18674,3735,2022/06/02 00:00:00,222;60
18675,3735,2022/07/02 00:00:00,50;74
18676,3736,2021/06/26 00:00:00,190;82
18677,3736,2021/07/26 00:00:00,149;88
18678,3736,2021/08/26 00:00:00,46;02
18679,3736,2021/09/26 00:00:00,107;16
18680,3736,2021/10/26 00:00:00,154;92
18681,3737,2023/08/22 00:00:00,75;18
18682,3737,2023/09/22 00:00:00,83;31
18683,3737,2023/10/22 00:00:00,283;76
18684,3737,2023/11/22 00:00:00,323;57
18685,3737,2023/12/22 00:00:00,109;61
18686,3738,2020/12/06 00:00:00,127;27
18687,3738,2021/01/06 00:00:00,187;72
18688,3738,2021/02/06 00:00:00,323;55
18689,3738,2021/03/06 00:00:00,126;59
18690,3738,2021/04/06 00:00:00,131;86
18691,3739,2020/09/06 00:00:00,114;45
18692,3739,2020/10/06 00:00:00,197;05
18693,3739,2020/11/06 00:00:00,223;11
18694,3739,2020/12/06 00:00:00,157;44
18695,3739,2021/01/06 00:00:00,61;18
18696,3740,2020/11/13 00:00:00,217;52
18697,3740,2020/12/13 00:00:00,139;74
18698,3740,2021/01/13 00:00:00,67;00
18699,3740,2021/02/13 00:00:00,40;01
18700,3740,2021/03/13 00:00:00,92;08
18701,3741,2020/06/11 00:00:00,87;54
18702,3741,2020/07/11 00:00:00,220;01
18703,3741,2020/08/11 00:00:00,199;07
18704,3741,2020/09/11 00:00:00,140;71
18705,3741,2020/10/11 00:00:00,281;16
18706,3742,2021/03/15 00:00:00,164;67
18707,3742,2021/04/15 00:00:00,130;77
18708,3742,2021/05/15 00:00:00,207;54
18709,3742,2021/06/15 00:00:00,178;08
18710,3742,2021/07/15 00:00:00,162;23
18711,3743,2020/05/17 00:00:00,303;22
18712,3743,2020/06/17 00:00:00,233;12
18713,3743,2020/07/17 00:00:00,323;23
18714,3743,2020/08/17 00:00:00,113;88
18715,3743,2020/09/17 00:00:00,261;62
18716,3744,2021/09/07 00:00:00,205;41
18717,3744,2021/10/07 00:00:00,242;73
18718,3744,2021/11/07 00:00:00,302;19
18719,3744,2021/12/07 00:00:00,109;38
18720,3744,2022/01/07 00:00:00,67;62
18721,3745,2023/07/23 00:00:00,110;73
18722,3745,2023/08/23 00:00:00,311;64
18723,3745,2023/09/23 00:00:00,267;63
18724,3745,2023/10/23 00:00:00,256;76
18725,3745,2023/11/23 00:00:00,229;34
18726,3746,2024/01/19 00:00:00,118;73
18727,3746,2024/02/19 00:00:00,275;26
18728,3746,2024/03/19 00:00:00,310;71
18729,3746,2024/04/19 00:00:00,191;42
18730,3746,2024/05/19 00:00:00,163;22
18731,3747,2023/01/14 00:00:00,81;09
18732,3747,2023/02/14 00:00:00,112;88
18733,3747,2023/03/14 00:00:00,36;00
18734,3747,2023/04/14 00:00:00,45;08
18735,3747,2023/05/14 00:00:00,97;38
18736,3748,2023/03/01 00:00:00,185;16
18737,3748,2023/04/01 00:00:00,214;23
18738,3748,2023/05/01 00:00:00,173;05
18739,3748,2023/06/01 00:00:00,72;41
18740,3748,2023/07/01 00:00:00,274;94
18741,3749,2020/05/27 00:00:00,326;50
18742,3749,2020/06/27 00:00:00,310;18
18743,3749,2020/07/27 00:00:00,175;48
18744,3749,2020/08/27 00:00:00,294;36
18745,3749,2020/09/27 00:00:00,158;64
18746,3750,2024/01/23 00:00:00,211;33
18747,3750,2024/02/23 00:00:00,203;83
18748,3750,2024/03/23 00:00:00,139;23
18749,3750,2024/04/23 00:00:00,225;82
18750,3750,2024/05/23 00:00:00,185;77
18751,3751,2022/08/01 00:00:00,304;79
18752,3751,2022/09/01 00:00:00,167;55
18753,3751,2022/10/01 00:00:00,287;63
18754,3751,2022/11/01 00:00:00,302;39
18755,3751,2022/12/01 00:00:00,311;35
18756,3752,2022/08/10 00:00:00,105;91
18757,3752,2022/09/10 00:00:00,282;38
18758,3752,2022/10/10 00:00:00,272;32
18759,3752,2022/11/10 00:00:00,241;37
18760,3752,2022/12/10 00:00:00,192;43
18761,3753,2021/07/01 00:00:00,219;41
18762,3753,2021/08/01 00:00:00,150;06
18763,3753,2021/09/01 00:00:00,46;12
18764,3753,2021/10/01 00:00:00,44;85
18765,3753,2021/11/01 00:00:00,111;15
18766,3754,2021/11/20 00:00:00,220;34
18767,3754,2021/12/20 00:00:00,227;11
18768,3754,2022/01/20 00:00:00,308;15
18769,3754,2022/02/20 00:00:00,46;50
18770,3754,2022/03/20 00:00:00,106;45
18771,3755,2021/09/24 00:00:00,321;17
18772,3755,2021/10/24 00:00:00,99;68
18773,3755,2021/11/24 00:00:00,259;78
18774,3755,2021/12/24 00:00:00,164;44
18775,3755,2022/01/24 00:00:00,71;13
18776,3756,2023/07/02 00:00:00,130;55
18777,3756,2023/08/02 00:00:00,166;16
18778,3756,2023/09/02 00:00:00,303;27
18779,3756,2023/10/02 00:00:00,128;12
18780,3756,2023/11/02 00:00:00,48;01
18781,3757,2021/02/08 00:00:00,244;91
18782,3757,2021/03/08 00:00:00,166;03
18783,3757,2021/04/08 00:00:00,114;89
18784,3757,2021/05/08 00:00:00,35;65
18785,3757,2021/06/08 00:00:00,188;44
18786,3758,2022/01/12 00:00:00,243;53
18787,3758,2022/02/12 00:00:00,155;25
18788,3758,2022/03/12 00:00:00,63;61
18789,3758,2022/04/12 00:00:00,63;73
18790,3758,2022/05/12 00:00:00,321;47
18791,3759,2021/11/14 00:00:00,232;78
18792,3759,2021/12/14 00:00:00,271;92
18793,3759,2022/01/14 00:00:00,261;68
18794,3759,2022/02/14 00:00:00,209;98
18795,3759,2022/03/14 00:00:00,85;53
18796,3760,2023/05/02 00:00:00,206;44
18797,3760,2023/06/02 00:00:00,294;07
18798,3760,2023/07/02 00:00:00,160;63
18799,3760,2023/08/02 00:00:00,213;22
18800,3760,2023/09/02 00:00:00,268;30
18801,3761,2021/05/16 00:00:00,314;22
18802,3761,2021/06/16 00:00:00,225;68
18803,3761,2021/07/16 00:00:00,122;73
18804,3761,2021/08/16 00:00:00,149;37
18805,3761,2021/09/16 00:00:00,194;60
18806,3762,2020/10/08 00:00:00,235;11
18807,3762,2020/11/08 00:00:00,237;77
18808,3762,2020/12/08 00:00:00,153;19
18809,3762,2021/01/08 00:00:00,261;26
18810,3762,2021/02/08 00:00:00,210;80
18811,3763,2021/07/04 00:00:00,269;75
18812,3763,2021/08/04 00:00:00,309;11
18813,3763,2021/09/04 00:00:00,174;20
18814,3763,2021/10/04 00:00:00,223;37
18815,3763,2021/11/04 00:00:00,277;52
18816,3764,2021/04/10 00:00:00,83;38
18817,3764,2021/05/10 00:00:00,65;17
18818,3764,2021/06/10 00:00:00,40;47
18819,3764,2021/07/10 00:00:00,186;41
18820,3764,2021/08/10 00:00:00,197;61
18821,3765,2022/06/04 00:00:00,95;09
18822,3765,2022/07/04 00:00:00,193;50
18823,3765,2022/08/04 00:00:00,274;42
18824,3765,2022/09/04 00:00:00,55;03
18825,3765,2022/10/04 00:00:00,203;67
18826,3766,2023/03/20 00:00:00,79;26
18827,3766,2023/04/20 00:00:00,168;00
18828,3766,2023/05/20 00:00:00,79;80
18829,3766,2023/06/20 00:00:00,108;91
18830,3766,2023/07/20 00:00:00,194;69
18831,3767,2022/07/17 00:00:00,166;48
18832,3767,2022/08/17 00:00:00,35;53
18833,3767,2022/09/17 00:00:00,120;05
18834,3767,2022/10/17 00:00:00,189;82
18835,3767,2022/11/17 00:00:00,63;79
18836,3768,2020/08/04 00:00:00,49;23
18837,3768,2020/09/04 00:00:00,73;30
18838,3768,2020/10/04 00:00:00,295;52
18839,3768,2020/11/04 00:00:00,171;05
18840,3768,2020/12/04 00:00:00,283;33
18841,3769,2023/09/12 00:00:00,35;76
18842,3769,2023/10/12 00:00:00,32;06
18843,3769,2023/11/12 00:00:00,132;35
18844,3769,2023/12/12 00:00:00,182;93
18845,3769,2024/01/12 00:00:00,81;72
18846,3770,2020/09/08 00:00:00,253;67
18847,3770,2020/10/08 00:00:00,127;72
18848,3770,2020/11/08 00:00:00,68;31
18849,3770,2020/12/08 00:00:00,262;46
18850,3770,2021/01/08 00:00:00,32;14
18851,3771,2024/01/20 00:00:00,171;27
18852,3771,2024/02/20 00:00:00,283;60
18853,3771,2024/03/20 00:00:00,304;21
18854,3771,2024/04/20 00:00:00,45;60
18855,3771,2024/05/20 00:00:00,203;20
18856,3772,2021/03/18 00:00:00,150;72
18857,3772,2021/04/18 00:00:00,281;26
18858,3772,2021/05/18 00:00:00,97;71
18859,3772,2021/06/18 00:00:00,275;70
18860,3772,2021/07/18 00:00:00,145;34
18861,3773,2021/01/25 00:00:00,97;11
18862,3773,2021/02/25 00:00:00,187;97
18863,3773,2021/03/25 00:00:00,74;28
18864,3773,2021/04/25 00:00:00,96;57
18865,3773,2021/05/25 00:00:00,74;32
18866,3774,2020/12/09 00:00:00,264;22
18867,3774,2021/01/09 00:00:00,219;06
18868,3774,2021/02/09 00:00:00,314;37
18869,3774,2021/03/09 00:00:00,189;58
18870,3774,2021/04/09 00:00:00,258;29
18871,3775,2021/02/08 00:00:00,40;09
18872,3775,2021/03/08 00:00:00,99;65
18873,3775,2021/04/08 00:00:00,199;42
18874,3775,2021/05/08 00:00:00,233;08
18875,3775,2021/06/08 00:00:00,191;85
18876,3776,2021/01/26 00:00:00,93;03
18877,3776,2021/02/26 00:00:00,91;15
18878,3776,2021/03/26 00:00:00,121;48
18879,3776,2021/04/26 00:00:00,303;30
18880,3776,2021/05/26 00:00:00,280;00
18881,3777,2020/12/20 00:00:00,281;53
18882,3777,2021/01/20 00:00:00,129;69
18883,3777,2021/02/20 00:00:00,147;34
18884,3777,2021/03/20 00:00:00,106;77
18885,3777,2021/04/20 00:00:00,53;42
18886,3778,2023/10/06 00:00:00,212;89
18887,3778,2023/11/06 00:00:00,61;32
18888,3778,2023/12/06 00:00:00,104;45
18889,3778,2024/01/06 00:00:00,316;62
18890,3778,2024/02/06 00:00:00,243;07
18891,3779,2020/12/25 00:00:00,97;97
18892,3779,2021/01/25 00:00:00,305;59
18893,3779,2021/02/25 00:00:00,49;82
18894,3779,2021/03/25 00:00:00,55;70
18895,3779,2021/04/25 00:00:00,216;22
18896,3780,2023/10/18 00:00:00,177;79
18897,3780,2023/11/18 00:00:00,287;78
